"adminid"	"bundle"	"ftype"	"admincode"	"name"	"fstatus"	"description"	"startdate"	"enddate"	"modified"	"permit_id"	"uid"	"status"	"module"	"feed_nid"	"dh_link_admin_reg_holder"	"dh_link_admin_dha_usafips"	"dh_link_admin_record_mgr_id"	"dh_link_admin_timeseries"	"dh_link_admin_reg_issuer"
"440884"	"permit"	"npdes_gp"	"VAR050014"	"VAUGHANS FURNITURE CO."	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216241"	"VAR050014"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440885"	"permit"	"npdes_gp"	"VAR050046"	"PERMATILE CONCRETE, COPR."	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216241"	"VAR050046"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440886"	"permit"	"npdes_gp"	"VAR050123"	"ESTES EXPRESS LINES"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216241"	"VAR050123"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440887"	"permit"	"npdes_gp"	"VAR050140"	"GOOCHS RECYCLING"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216241"	"VAR050140"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440888"	"permit"	"npdes_gp"	"VAR050168"	"LYNCHBURG REGIONAL AIRPORT"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216242"	"VAR050168"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440889"	"permit"	"npdes_gp"	"VAR050202"	"GEM CITY IRON&METAL RECYCLING"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216242"	"VAR050202"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440890"	"permit"	"npdes_gp"	"VAR050214"	"SHREDDED PRODUCTS CO"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216242"	"VAR050214"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440891"	"permit"	"npdes_gp"	"VAR050222"	"GLAD MANUFACTURING"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216242"	"VAR050222"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440892"	"permit"	"npdes_gp"	"VAR050256"	"TAYLOR-RAMSEY CORP."	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216242"	"VAR050256"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440893"	"permit"	"npdes_gp"	"VAR050275"	"OLD DOMINION AUTO SALVAGE"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216242"	"VAR050275"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440894"	"permit"	"npdes_gp"	"VAR050452"	"MARVIN V. TEMPLETON & SONS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216243"	"VAR050452"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440895"	"permit"	"npdes_gp"	"VAR050462"	"SOUTHERN STATES COOPERATIVE"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216243"	"VAR050462"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440896"	"permit"	"npdes_gp"	"VAR050504"	"STAUTON METAL RECYCLERS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216243"	"VAR050504"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440897"	"permit"	"npdes_gp"	"VAR050511"	"WAYTEC ELECTRONIC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216243"	"VAR050511"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440898"	"permit"	"npdes_gp"	"VAR050513"	"WEYERHOUSER"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216243"	"VAR050513"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440899"	"permit"	"npdes_gp"	"VAR050527"	"R.R. CONNELLEY PRINTING CO."	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216243"	"VAR050527"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440900"	"permit"	"npdes_gp"	"VAR050577"	"ANDERSON LUMBER, INC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216243"	"VAR050577"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440901"	"permit"	"npdes_gp"	"VAR050581"	"BUFFALO SHOOK CO."	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216244"	"VAR050581"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440902"	"permit"	"npdes_gp"	"VAR050604"	"MEAD WESTVACO CORP"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216244"	"VAR050604"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440903"	"permit"	"npdes_gp"	"VAR050607"	"HUBER ENGINEERED WOODS, LLC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216244"	"VAR050607"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440904"	"permit"	"npdes_gp"	"VAR050619"	"TXI CHAPPARRAL STEEL"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216244"	"VAR050619"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440905"	"permit"	"npdes_gp"	"VAR050628"	"PALLET ONE OF VA, LLC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216244"	"VAR050628"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440906"	"permit"	"npdes_gp"	"VAR050640"	"BUFFALO WOOD PRODUCTS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216244"	"VAR050640"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440907"	"permit"	"npdes_gp"	"VAR050655"	"TXI CHAPARRAL STEEL"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216245"	"VAR050655"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440908"	"permit"	"npdes_gp"	"VAR050682"	"TINDALL"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216245"	"VAR050682"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440909"	"permit"	"npdes_gp"	"VAR050685"	"PIERCE JOHNSON LUMBER CO"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216245"	"VAR050685"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440910"	"permit"	"npdes_gp"	"VAR050686"	"NORFOLK SOUTHERN CORP"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216245"	"VAR050686"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440911"	"permit"	"npdes_gp"	"VAR050690"	"ARBOR TECH FOREST PRODUCTS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216245"	"VAR050690"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440912"	"permit"	"npdes_gp"	"VAR050691"	"ENERGY SOLUTIONS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216246"	"VAR050691"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440913"	"permit"	"npdes_gp"	"VAR050716"	"CUNNINGHAM BROS. USED AUTO"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216246"	"VAR050716"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440914"	"permit"	"npdes_gp"	"VAR050717"	"CYCLE SYSTEMS, INC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216246"	"VAR050717"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440915"	"permit"	"npdes_gp"	"VAR050740"	"CARDINAL HOMES, INC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216246"	"VAR050740"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440916"	"permit"	"npdes_gp"	"VAR050772"	"MCCREADY LUMBER CO., INC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216246"	"VAR050772"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440917"	"permit"	"npdes_gp"	"VAR050776"	"STAR CITY AUTO PARTS, INC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216246"	"VAR050776"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440918"	"permit"	"npdes_gp"	"VAR050860"	"NATIONAL ASPHALT"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216246"	"VAR050860"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440919"	"permit"	"npdes_gp"	"VAR050878"	"CHIPS, INC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216247"	"VAR050878"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440920"	"permit"	"npdes_gp"	"VAR050901"	"APAC MANASSAS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216247"	"VAR050901"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440921"	"permit"	"npdes_gp"	"VAR050919"	"VIRGINIA PAVING- STAFFORD"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216247"	"VAR050919"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440922"	"permit"	"npdes_gp"	"VAR050922"	"VIRGINIA PAVING, CO"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216247"	"VAR050922"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440923"	"permit"	"npdes_gp"	"VAR050974"	"BFI INDUSTRIES"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216247"	"VAR050974"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440924"	"permit"	"npdes_gp"	"VAR051012"	"VIRGINIA PAVING CO"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216247"	"VAR051012"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440925"	"permit"	"npdes_gp"	"VAR051022"	"HARRIS TRUCKING CO"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216247"	"VAR051022"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440926"	"permit"	"npdes_gp"	"VAR051055"	"KLOCKNER INTERTRANS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216248"	"VAR051055"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440927"	"permit"	"npdes_gp"	"VAR051137"	"VIRGINIA MARBLE MANUFACTURE"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216248"	"VAR051137"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440928"	"permit"	"npdes_gp"	"VAR051227"	"OLD VIRGINIA BRICK"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216248"	"VAR051227"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440929"	"permit"	"npdes_gp"	"VAR100540"	"DINEIDDIE AIRPORT & INDUSTRIAL"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216248"	"VAR100540"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440930"	"permit"	"npdes_gp"	"VAR100767"	"BELMONT COUNTRY CLUB"	"expired"	"General Permit Covered Facility"	"1088654400"	"1246334400"	"1544216248"	"VAR100767"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440931"	"permit"	"npdes_gp"	"VAR100798"	"BRIARWOOD"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216248"	"VAR100798"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440932"	"permit"	"npdes_gp"	"VAR100799"	"DOMINION COUNTRY CLUB SECTION6"	"expired"	"General Permit Covered Facility"	"1088654400"	"1246334400"	"1544216248"	"VAR100799"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440933"	"permit"	"npdes_gp"	"VAR100878"	"CAPITOL ONE"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216248"	"VAR100878"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440934"	"permit"	"npdes_gp"	"VAR100895"	"BELVEDERE TOWN CENTER"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216248"	"VAR100895"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440935"	"permit"	"npdes_gp"	"VAR100926"	"OLD TRAIL VILLAGE"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216248"	"VAR100926"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440936"	"permit"	"npdes_gp"	"VAR101005"	"PRESIDENTAL HILLS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216249"	"VAR101005"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440937"	"permit"	"npdes_gp"	"VAR101014"	"SHENSTONE"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216249"	"VAR101014"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440938"	"permit"	"npdes_gp"	"VAR101072"	"ASHBROOK VILLAGE"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216249"	"VAR101072"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440939"	"permit"	"npdes_gp"	"VAR101294"	"BUCKINGHAM COUNTY MIDDLE SCH"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216249"	"VAR101294"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440940"	"permit"	"npdes_gp"	"VAR101305"	"CLARK REALTY BUILDERS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216249"	"VAR101305"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440941"	"permit"	"npdes_gp"	"VAR101351"	"PRINCESS ANNE QUARTER"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216249"	"VAR101351"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440942"	"permit"	"npdes_gp"	"VAR101388"	"WALMART 1811-03"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216249"	"VAR101388"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440943"	"permit"	"npdes_gp"	"VAR101401"	"PEMBROOKE - PHASE 1, SECTION 2"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216249"	"VAR101401"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440944"	"permit"	"npdes_gp"	"VAR101441"	"HEARTHSTONE VILLAGE"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216250"	"VAR101441"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440945"	"permit"	"npdes_gp"	"VAR101487"	"PLEASANT VALLEY COMPRESSOR STATION"	"active"	"General Permit Covered Facility"	"1406260800"	"1561867200"	"1544216250"	"VAR101487"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440946"	"permit"	"npdes_gp"	"VAR101490"	"HUNT CHASE AT WEST MARKET"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216250"	"VAR101490"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440947"	"permit"	"npdes_gp"	"VAR102130"	"LOUDOUN VALLEY ESTATES"	"expired"	"General Permit Covered Facility"	"1088654400"	"1246334400"	"1544216250"	"VAR102130"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440948"	"permit"	"npdes_gp"	"VAR102279"	"HYLAND RIDGE SUBDIVISION"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216250"	"VAR102279"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440949"	"permit"	"npdes_gp"	"VAR102337"	"LANIER FARMS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216250"	"VAR102337"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440950"	"permit"	"npdes_gp"	"VAR102489"	"PROVIDENCE RIDGE"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216251"	"VAR102489"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440951"	"permit"	"npdes_gp"	"VAR102807"	"HARVEST RIDGE ESTATES"	"expired"	"General Permit Covered Facility"	"1088654400"	"1246334400"	"1544216251"	"VAR102807"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440952"	"permit"	"npdes_gp"	"VAR103397"	"SUPER WALMART"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216251"	"VAR103397"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440953"	"permit"	"npdes_gp"	"VAR103461"	"SLATE HILL HOUSING DEVELOPMENT"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216251"	"VAR103461"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440954"	"permit"	"npdes_gp"	"VAR103921"	"LOUDOUN VALLEY ESTATES II"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216251"	"VAR103921"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440955"	"permit"	"npdes_gp"	"VAR103930"	"MOOREFIELD GREEN"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216251"	"VAR103930"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440956"	"permit"	"npdes_gp"	"VAR103938"	"EVERGREEN MEADOWS"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216251"	"VAR103938"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440957"	"permit"	"npdes_gp"	"VAR103977"	"CARLTON AT STONELEIGH, LLC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216252"	"VAR103977"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440958"	"permit"	"npdes_gp"	"VAR104191"	"SHENSTONE"	"expired"	"General Permit Covered Facility"	"1088654400"	"1246334400"	"1544216252"	"VAR104191"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440959"	"permit"	"npdes_gp"	"VAR104199"	"SOUTH RIDING, LOGACY"	"expired"	"General Permit Covered Facility"	"1088654400"	"1246334400"	"1544216252"	"VAR104199"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440960"	"permit"	"npdes_gp"	"VAR104209"	"SUFFIELD MEADOWS"	"expired"	"General Permit Covered Facility"	"1088654400"	"1246334400"	"1544216252"	"VAR104209"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440961"	"permit"	"npdes_gp"	"VAR104350"	"THE HIGHLANDS"	"expired"	"General Permit Covered Facility"	"1088654400"	"1246334400"	"1544216252"	"VAR104350"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440962"	"permit"	"npdes_gp"	"VAR104414"	"TWIN LAKES OVERLOOK"	"expired"	"General Permit Covered Facility"	"1088654400"	"1246334400"	"1544216252"	"VAR104414"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440963"	"permit"	"npdes_gp"	"VAR104634"	"WEST VILLAGE CONSTRUCTION"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216252"	"VAR104634"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440964"	"permit"	"npdes_gp"	"VAR105317"	"DOMINION VALLEY COUNTRY CLUB SWPPP 4"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216253"	"VAR105317"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440965"	"permit"	"npdes_gp"	"VAR105528"	"EAGLES POINTE SECTION 11"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216253"	"VAR105528"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440966"	"permit"	"npdes_gp"	"VAR106141"	"BEAZER HOMES USA-COLONIAL FORGE SECTION 2"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216253"	"VAR106141"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440967"	"permit"	"npdes_gp"	"VAR107363"	"HANBURY MANOR"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216253"	"VAR107363"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440968"	"permit"	"npdes_gp"	"VAR107429"	"JOLIFF LANDING COMMERICIAL CENTER"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216253"	"VAR107429"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440969"	"permit"	"npdes_gp"	"VAR107430"	"JOLIFF LANDING TOWNHOUSES"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216253"	"VAR107430"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440970"	"permit"	"npdes_gp"	"VAR108818"	"DOMINION LIBERTY SUBSTATION"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216254"	"VAR108818"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440971"	"permit"	"npdes_gp"	"VAR10C359"	"METROPOLITAN PARK IV AND V"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216254"	"VAR10C359"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440972"	"permit"	"npdes_gp"	"VAR10C407"	"POTOMAC WATER TREATMENT PLANT"	"active"	"General Permit Covered Facility"	"1435291200"	"1561867200"	"1544216254"	"VAR10C407"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440973"	"permit"	"npdes_gp"	"VAR10C624"	"MILLENNIUM PROJECT ARLINGTON NTIONAL CEMETERY"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216254"	"VAR10C624"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440974"	"permit"	"npdes_gp"	"VAR10C640"	"BEAZER HOMES USA-SPRINGS AT LENAH"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216254"	"VAR10C640"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440975"	"permit"	"npdes_gp"	"VAR10C662"	"BEAZER HOMES USA-GROVES AT WILLOWSFORD"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216254"	"VAR10C662"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440976"	"permit"	"npdes_gp"	"VAR10C775"	"DOMINION MEADOWS AKA E&S CONTROL PLAN OF DOMINION MEADOW LAKE"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216255"	"VAR10C775"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440977"	"permit"	"npdes_gp"	"VAR10C817"	"BELVEDERE SECTION II"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216255"	"VAR10C817"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440978"	"permit"	"npdes_gp"	"VAR10D013"	"CULPEPPER LANDING"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216255"	"VAR10D013"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440979"	"permit"	"npdes_gp"	"VAR10D139"	"DULLES METRO"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216255"	"VAR10D139"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440980"	"permit"	"npdes_gp"	"VAR10D417"	"BEAZER HOMES USA-SUMMERFIELD II"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216255"	"VAR10D417"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440981"	"permit"	"npdes_gp"	"VAR10F729"	"CROSSTRAILS COMMERICAL CENTER"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216255"	"VAR10F729"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440982"	"permit"	"npdes_gp"	"VAR10G187"	"GOOSE CREEK"	"active"	"General Permit Covered Facility"	"1438920000"	"1561867200"	"1544216255"	"VAR10G187"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440983"	"permit"	"npdes_gp"	"VAR10G914"	"NATIONAL MUSEUM OF THE MARINE CORPS EXPANSION"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216255"	"VAR10G914"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440984"	"permit"	"npdes_gp"	"VAR10H092"	"VA DOT LEESBURG"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216256"	"VAR10H092"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440985"	"permit"	"npdes_gp"	"VAR10H397"	"ICSP LLC"	"active"	"General Permit Covered Facility"	"1442203200"	"1561867200"	"1544216256"	"VAR10H397"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440986"	"permit"	"npdes_gp"	"VAR10I177"	"POTOMAC SHORES ELEMENTARY SCHOOL"	"active"	"General Permit Covered Facility"	"1404187200"	"1561867200"	"1544216256"	"VAR10I177"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440987"	"permit"	"npdes_gp"	"VAR110019"	"HUNTER ASPHALT INC."	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216256"	"VAR110019"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440988"	"permit"	"npdes_gp"	"VAR130015"	"AMERICAN WOODMARK"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216256"	"VAR130015"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440989"	"permit"	"npdes_gp"	"VAR140049"	"SCOOT PALLETS, INC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216256"	"VAR140049"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440990"	"permit"	"npdes_gp"	"VAR140069"	"AMELIA LUMBER CO., INC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216256"	"VAR140069"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440991"	"permit"	"npdes_gp"	"VAR140156"	"KYANITE MINING CORP"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216256"	"VAR140156"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440992"	"permit"	"npdes_gp"	"VAR150067"	"APAC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216256"	"VAR150067"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440993"	"permit"	"npdes_gp"	"VAR160060"	"AUGUSTA LUMBER CO"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216257"	"VAR160060"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440994"	"permit"	"npdes_gp"	"VAR220049"	"FOREST PRODUCTS OF VA, INC"	"expired"	"General Permit Covered Facility"	"1246420800"	"1404100800"	"1544216257"	"VAR220049"	"6115"	"1"	""	""	""	""	""	""	"416194"
