"DEQ.ID.of.Source"	"FacilityName"	"Latitude"	"Longitude"	"vwuds_flag_coord"	"Corrected_Latitude"	"Corrected_Longitude"
64635	"HAMPDEN SYDNEY COLLEGE"	37.24	-78.460833333	""	37.24	-78.460833333
64636	"Farms"	-99	-99	"vwuds_flag_coord"	36.843719	-79.440562
64637	"GROTTOES SERVICE AREA"	38.263611111	-78.813055555	""	38.263611111	-78.813055555
64638	"Colonial Williamsburg -New Golf Course"	37.253888888	-76.690277777	""	37.253888888	-76.690277777
64639	"ROCKBRIDGE COUNTY WELL SOURCES"	37.706388888	-79.378611111	""	37.706388888	-79.378611111
64640	"ENFIELD SOD - ENFIELD FARM"	0.1	0	"vwuds_flag_coord"	37.721944444	-77.025277777
64642	"ELKTON SERVICE AREA"	38.403888888	-78.603055555	""	38.403888888	-78.603055555
64643	"Hubbard Run Holdings, LLC"	38.52	-77.851111111	""	38.52	-77.851111111
64644	"CAVE VIEW FARMS INC"	99	-99	"vwuds_flag_coord"	38.295277777	-78.876666666
64645	"CHILHOWIE SERVICE AREA"	36.723888888	-81.653611111	""	36.723888888	-81.653611111
64646	"JAMES M NEWCOMB & SONS (5121)"	37.722777777	-77.296111111	""	37.722777777	-77.296111111
64647	"BOONSBORO COUNTRY CLUB"	37.46187	-79.53341	""	37.46187	-79.53341
64648	"VARINA ON THE JAMES"	37.386858	-77.331686	""	37.386858	-77.331686
64650	"HERITAGE HOMES OF VA INC"	38.390833333	-78.126666666	""	38.390833333	-78.126666666
64651	"Alpha Water Company -Windsor Park"	37.516666666	-77.123333333	""	37.516666666	-77.123333333
64652	"MANASSAS MANUFACTURING"	38.770833333	-77.527777777	""	38.770833333	-77.527777777
64653	"I-85 DINWIDDIE REST AREA SB/NB"	37.098611111	-77.542777777	""	37.098611111	-77.542777777
64654	"KING GEORGE COUNTY WELL SYSTEM"	38.334166666	-77.056388888	""	38.334166666	-77.056388888
64655	"TERRY PLACE PLANT"	38.3	-79.660277777	""	38.3	-79.660277777
64657	"KING GEORGE COUNTY WELL SYSTEM"	38.289722222	-77.323055555	""	38.289722222	-77.323055555
64658	"STANLEYTOWN PLANT"	36.74	-79.962777777	""	36.74	-79.962777777
64667	"GOOSE CREEK GOLF CLUB"	39.085277777	-77.513055555	""	39.085277777	-77.513055555
64668	"Stonehenge Golf Club"	37.4352675	-77.67053	""	37.4352675	-77.67053
64669	"BEALETON REGIONAL WATER SYSTEM"	38.587777777	-77.776111111	""	38.587777777	-77.776111111
64670	"PR WILLIAM PUBLIC GOLF COURSE"	38.743621	-77.627122	""	38.743621	-77.627122
64671	"Presidential Lakes #14 Public Water System"	38.29138	-77.23518	""	38.29138	-77.23518
64672	"MANASSAS PLANT"	38.766944444	-77.518888888	""	38.766944444	-77.518888888
64674	"ASHLAND PLANT CAROLINE"	37.4952	-77.2528	""	37.4952	-77.2528
64676	"Fort A. P. Hill Water System"	38.135	-77.328611111	""	38.135	-77.328611111
64677	"LEXINGTON GOLF & COUNTRY CLUB"	37.771666666	-79.465555555	""	37.771666666	-79.465555555
64678	"FAIRFAX GOLF COURSE"	38.859722222	-77.275	""	38.859722222	-77.275
64679	"Town of Warsaw"	37.961388888	-76.770277777	""	37.961388888	-76.770277777
64682	"POCAHONTAS STATE PARK"	37.371944444	-77.579166666	""	37.371944444	-77.579166666
64683	"SHENANDOAH VALLEY PLANT"	38.845881	-78.538656	""	38.845881	-78.538656
64686	"Bexley Mobile Home Park"	99	-99	"vwuds_flag_coord"	37.104595	-77.361633
64687	"Stonehenge Golf Club"	37.50108611	-77.63083611	""	37.50108611	-77.63083611
64688	"VILLAGES AT POWHATAN"	37.274444444	-76.77	""	37.274444444	-76.77
64689	"VILLAGES AT POWHATAN"	37.274444444	-76.77	""	37.274444444	-76.77
64690	"VILLAGES AT POWHATAN"	37.274444444	-76.77	""	37.274444444	-76.77
64693	"Pacific Tomato Growers"	37.339316666	75.96911666	"vwuds_flag_coord"	37.339316666	-75.96911666
64694	"Kellam (Eastville) Farm"	37.373611111	-75.976388888	""	37.373611111	-75.976388888
64695	"Herbert Nottingham Farm (Cheapside)"	37.196944444	-75.993055555	""	37.196944444	-75.993055555
64696	"WINN NURSERY OF VA INC"	36.832222222	-76.658888888	""	36.832222222	-76.658888888
64697	"EMPORIA WTP"	36.7	-77.558333333	""	36.7	-77.558333333
64700	"Portwood Acres Farm"	38.31034	-78.78014	""	38.31034	-78.78014
64701	"LK HOLIDAY ESTATE (THE SUMMIT)"	39.31129	-78.32577	""	39.31129	-78.32577
64703	"LK HOLIDAY ESTATE (THE SUMMIT)"	39.31129	-78.32577	""	39.31129	-78.32577
64704	"LK HOLIDAY ESTATE (THE SUMMIT)"	39.322932741	-78.317621958	""	39.322932741	-78.317621958
64705	"LK HOLIDAY ESTATE (THE SUMMIT)"	39.322162986	-78.318413861	""	39.322162986	-78.318413861
64706	"VEOLIA JAMES RIVER PLANT"	37.421388888	-77.412777777	""	37.421388888	-77.412777777
64707	"Honey Port Farm"	38.317389	-78.789253	""	38.317389	-78.789253
64709	"BAY CREEK RESORT & CLUB"	37.254687	-76.011508	""	37.254687	-76.011508
64710	"LK HOLIDAY ESTATE (THE SUMMIT)"	39.3232726	-78.310746538	""	39.3232726	-78.310746538
64714	"CHESDIN MANOR SUBDIVISION"	99	-99	"vwuds_flag_coord"	37.27313	-77.611296
64715	"STONY SPRINGS SUBDIVISION"	99	-99	"vwuds_flag_coord"	37.054455	-77.563684
64716	"ROLLING ACRES I"	99	-99	"vwuds_flag_coord"	36.588451	-77.534641
64717	"LK HOLIDAY ESTATE (THE SUMMIT)"	39.319722222	-78.32	""	39.319722222	-78.32
64718	"LK HOLIDAY ESTATE (THE SUMMIT)"	39.31449	-78.314980555	""	39.31449	-78.314980555
64719	"Chesdin Reservoir WTP"	37.220833333	-77.524444444	""	37.220833333	-77.524444444
64720	"SPRING HILL FARM"	0.1	0	"vwuds_flag_coord"	37.77032	-77.206276
64721	"SPRING HILL FARM"	0.1	0	"vwuds_flag_coord"	37.77032	-77.206276
64722	"SUNNYBROOK SUBDIVISION"	99	-99	"vwuds_flag_coord"	37.08537	-77.358167
64723	"RURAL RETREAT"	36.901111111	-81.273055555	""	36.901111111	-81.273055555
64724	"Amelia Courthouse"	99	-99	"vwuds_flag_coord"	37.342654	-77.980754
64725	"Amelia Courthouse"	99	-99	"vwuds_flag_coord"	37.342654	-77.980754
64726	"Amelia Courthouse"	99	-99	"vwuds_flag_coord"	37.342654	-77.980754
64727	"CHANTILLY NATIONAL GOLF CLUB"	38.863055555	-77.471111111	""	38.863055555	-77.471111111
64728	"Jones Farm 1"	37.469364	-75.929089	""	37.469364	-75.929089
64729	"Jones Farm 1"	37.472758	-75.918356	""	37.472758	-75.918356
64730	"Jones Farm 1"	37.469342	-75.927325	""	37.469342	-75.927325
64731	"Amelia Courthouse"	99	-99	"vwuds_flag_coord"	37.342654	-77.980754
64733	"SPRING HILL FARM"	0.1	0	"vwuds_flag_coord"	37.77032	-77.206276
64735	"PURCELLVILLE SERVICE AREA"	39.221388888	-77.776944444	""	39.221388888	-77.776944444
64736	"PURCELLVILLE SERVICE AREA"	39.142302312	-77.716375477	""	39.142302312	-77.716375477
64737	"PURCELLVILLE SERVICE AREA"	39.141681349	-77.715684301	""	39.141681349	-77.715684301
64738	"PURCELLVILLE SERVICE AREA"	39.198055555	-77.775555555	""	39.198055555	-77.775555555
64739	"PURCELLVILLE SERVICE AREA"	39.12191327	-77.712643667	""	39.12191327	-77.712643667
64740	"PURCELLVILLE SERVICE AREA"	39.131228048	-77.701238322	""	39.131228048	-77.701238322
64741	"RAPPAHANNOCK WESTMINSTER-CANTEBURY"	37.769166666	-76.460833333	""	37.769166666	-76.460833333
64742	"RAPPAHANNOCK WESTMINSTER-CANTEBURY"	37.769166666	-76.460833333	""	37.769166666	-76.460833333
64743	"PURCELLVILLE SERVICE AREA"	39.135555555	-77.696388888	""	39.135555555	-77.696388888
64744	"PURCELLVILLE SERVICE AREA"	39.135555555	-77.696388888	""	39.135555555	-77.696388888
64745	"GREEN HILLS CLUB"	38.2975	-78.371388888	""	38.2975	-78.371388888
64746	"CHATHAM WTP"	36.822222222	-79.398611111	""	36.822222222	-79.398611111
64747	"I-64 Jerry's Run"	37.810533	-80.188306	""	37.810533	-80.188306
64748	"GREEN HILLS CLUB"	38.2975	-78.371388888	""	38.2975	-78.371388888
64750	"VIRGINIA INTERNATIONAL RACEWAY"	36.558055555	-79.204444444	""	36.558055555	-79.204444444
64751	"PAINT BANK FISH CULTURAL STA."	37.554166666	-80.245833333	""	37.554166666	-80.245833333
64752	"CLOVER SERVICE AREA"	36.831944444	-78.734722222	""	36.831944444	-78.734722222
64753	"HURT PLANT WTP"	37.105833333	-79.306666666	""	37.105833333	-79.306666666
64754	"HURT PLANT WTP"	37.109444444	-79.305	""	37.109444444	-79.305
64758	"THOMAS BR WATER CO SERVCE AREA"	36.774211388	-81.574644444	""	36.774211388	-81.574644444
64759	"BUCHANAN (TOWN) SERVICE AREA"	37.516666666	-79.666666666	""	37.516666666	-79.666666666
64761	"Rees Vineyard"	37.754169	-78.657948	""	37.754169	-78.657948
64762	"LK HOLIDAY ESTATE (THE SUMMIT)"	39.316065277	-78.312693886	""	39.316065277	-78.312693886
64763	"BERNARDS LANDING SERVICE AREA"	37.052777777	-79.606944444	""	37.052777777	-79.606944444
64764	"BULLITT COMPLEX"	36.900555555	-82.821111111	""	36.900555555	-82.821111111
64765	"BULLITT COMPLEX"	36.899722222	-82.416388888	""	36.899722222	-82.416388888
64766	"Omega Protein"	37.829722222	-76.277777777	""	37.829722222	-76.277777777
64767	"Omega Protein"	37.828333333	-76.277777777	""	37.828333333	-76.277777777
64768	"Omega Protein"	37.829166666	-76.278055555	""	37.829166666	-76.278055555
64769	"Guilford Heights Subdivision"	37	76	"vwuds_flag_coord"	37	-76
64770	"BULLITT COMPLEX"	36.898333333	-82.797777777	""	36.898333333	-82.797777777
64771	"BULLITT COMPLEX"	36.914444444	-82.821388888	""	36.914444444	-82.821388888
64772	"BULLITT COMPLEX"	36.914444444	-82.821388888	""	36.914444444	-82.821388888
64773	"BULLITT COMPLEX"	36.915833333	-82.821944444	""	36.915833333	-82.821944444
64774	"BLAND (TOWN) WTP"	37.091944444	-81.109444444	""	37.091944444	-81.109444444
64775	"BLAND (TOWN) WTP"	37.1	-81.115555555	""	37.1	-81.115555555
64776	"Omega Protein"	37.829444444	-76.279166666	""	37.829444444	-76.279166666
64777	"VPI & SU GOLF COURSE"	37.225833333	-80.429166666	""	37.225833333	-80.429166666
64778	"THREE SPRINGS SERVICE AREA"	38.338583044	-78.743791944	""	38.338583044	-78.743791944
64779	"SCOTT COUNTY GOLF COURSE"	36.656388888	-82.561666666	""	36.656388888	-82.561666666
64780	"ROCKHOUSE PREPARATION PLANT"	37.335	-81.976388888	""	37.335	-81.976388888
64781	"ROCKHOUSE PREPARATION PLANT"	37.341388888	-81.974722222	""	37.341388888	-81.974722222
64782	"NICKELSVILLE SERVICE AREA"	36.755833333	-82.420277777	""	36.755833333	-82.420277777
64783	"NICKELSVILLE SERVICE AREA"	36.751944444	-82.411388888	""	36.751944444	-82.411388888
64784	"NICKELSVILLE SERVICE AREA"	36.759722222	-82.425277777	""	36.759722222	-82.425277777
64785	"MAYFLOWER PREPARATION PLANT"	36.832222222	-83.084722222	""	36.832222222	-83.084722222
64786	"MAYFLOWER PREPARATION PLANT"	36.832222222	-83.085555555	""	36.832222222	-83.085555555
64787	"RURAL RETREAT SERVICE AREA"	36.910277777	-81.264444444	""	36.910277777	-81.264444444
64788	"BUCK HYDROPOWER PLANT"	36.805833333	-80.933611111	""	36.805833333	-80.933611111
64789	"RAVEN-DORAN WTP"	37.088055555	-81.822222222	""	37.088055555	-81.822222222
64790	"PREPARATION PLANT"	37.18	-81.999166666	""	37.18	-81.999166666
64791	"MOCCASIN GAP WTP"	36.638611111	-82.558611111	""	36.638611111	-82.558611111
64792	"LUKE PREPARATION PLANT"	37.439444444	-82.049444444	""	37.439444444	-82.049444444
64793	"WASHINGTON COUNTY SA"	36.711111111	-81.659166666	""	36.711111111	-81.659166666
64794	"WASHINGTON COUNTY SA"	36.707222222	-82.311388888	""	36.707222222	-82.311388888
64795	"DAMASCUS PLANT"	36.626388888	-81.791666666	""	36.626388888	-81.791666666
64796	"NATURAL TUNNEL STATE PARK"	36.700555555	-82.736111111	""	36.700555555	-82.736111111
64797	"HURLEY PREPARATION PLANT"	37.426944444	-82.023055555	""	37.426944444	-82.023055555
64798	"PENNINGTON GAP WTP"	36.741666666	-82.996388888	""	36.741666666	-82.996388888
64799	"APPALACHIA WTP"	36.902222222	-82.7525	""	36.902222222	-82.7525
64800	"MOSS NO. 2 PREP/LAUREL MTN MINE"	36.988055555	-82.058333333	""	36.988055555	-82.058333333
64801	"BLUEFIELD WTP"	37.236944444	-81.287777777	""	37.236944444	-81.287777777
64802	"DEEP MINE 35"	36.966666666	-82.223055555	""	36.966666666	-82.223055555
64803	"MOSS NO. 2 PREP/LAUREL MTN MINE"	36.9855	-82.18225	""	36.9855	-82.18225
64804	"Pigeon Creek Prep Plant"	36.97097222	-82.77952778	""	36.97097222	-82.77952778
64805	"Roanoke Country Club, Inc"	37.2953	-79.9858	""	37.2953	-79.9858
64806	"Pigeon Creek Prep Plant"	36.97625	-82.79386111	""	36.97625	-82.79386111
64807	"Pigeon Creek Prep Plant"	36.97497222	-82.80586111	""	36.97497222	-82.80586111
64808	"YANKEE PROCESSING PLANT"	36.915833333	-82.822222222	""	36.915833333	-82.822222222
64809	"BOISSEVAIN SERVICE AREA"	37.263055555	-81.379166666	""	37.263055555	-81.379166666
64810	"BOISSEVAIN SERVICE AREA"	37.268611111	-81.390277777	""	37.268611111	-81.390277777
64811	"BOISSEVAIN SERVICE AREA"	37.268333333	-81.374444444	""	37.268333333	-81.374444444
64812	"MCCLURE #1 MINE & PREP PLANT"	37.101388888	-82.396388888	""	37.101388888	-82.396388888
64813	"VANSANT NO. 2 PREP PLANT"	37.237222222	-82.035277777	""	37.237222222	-82.035277777
64814	"VANSANT NO. 2 PREP PLANT"	37.241666666	-82.033888888	""	37.241666666	-82.033888888
64815	"CLAYPOOL HILL SERVICE AREA"	37.0675	-81.769722222	""	37.0675	-81.769722222
64816	"CLAYPOOL HILL SERVICE AREA"	37.068055555	-81.769722222	""	37.068055555	-81.769722222
64817	"VANSANT NO. 2 PREP PLANT"	37.2375	-82.035	""	37.2375	-82.035
64818	"BIG STONE GAP WTP"	36.846944444	-82.670833333	""	36.846944444	-82.670833333
64819	"COKE OVENS"	37.234166666	-82.038055555	""	37.234166666	-82.038055555
64820	"MCCLURE #1 MINE & PREP PLANT"	37.105555555	-82.514444444	""	37.105555555	-82.514444444
64821	"MCCLURE #1 MINE & PREP PLANT"	37.105	-82.515277777	""	37.105	-82.515277777
64822	"IVANHOE-MAX MEADOWS WTP"	36.83	-81.95	""	36.83	-81.95
64823	"IVANHOE-MAX MEADOWS SERV AREA"	36.981388888	-80.935277777	""	36.981388888	-80.935277777
64824	"IVANHOE-MAX MEADOWS SERV AREA"	36.925	-80.95	""	36.925	-80.95
64825	"IVANHOE-MAX MEADOWS SERV AREA"	36.955277777	-80.881666666	""	36.955277777	-80.881666666
64826	"IVANHOE-MAX MEADOWS SERV AREA"	36.982777777	-80.948333333	""	36.982777777	-80.948333333
64827	"IVANHOE-MAX MEADOWS SERV AREA"	36.9575	-80.8675	""	36.9575	-80.8675
64828	"RIDGEVIEW SERVICE AREA"	36.683888888	-83.109444444	""	36.683888888	-83.109444444
64829	"ROCKY GAP SERVICE AREA"	37.243333333	-81.108888888	""	37.243333333	-81.108888888
64830	"ELEM., MIDDLE & HIGH SCHOOLS"	37.095	-81.781111111	""	37.095	-81.781111111
64831	"FORT CHISWELL HIGH SCHOOL"	36.930555555	-80.938888888	""	36.930555555	-80.938888888
64832	"TAZEWELL CORRECTIONAL UNIT #31"	37.143888888	-81.398055555	""	37.143888888	-81.398055555
64833	"TAZEWELL CORRECTIONAL UNIT #31"	37.143888888	-81.398055555	""	37.143888888	-81.398055555
64834	"SEABOARD #2 PWS"	37.155555555	-81.784722222	""	37.155555555	-81.784722222
64835	"LAUREL FORK MINE NO. 12"	37.231111111	-81.864444444	""	37.231111111	-81.864444444
64836	"GRUNDY WTP"	37.2775	-82.096666666	""	37.2775	-82.096666666
64837	"GRUNDY WTP"	37.276388888	-82.095277777	""	37.276388888	-82.095277777
64838	"LEBANON SERVICE AREA"	36.911111111	-82.080555555	""	36.911111111	-82.080555555
64839	"LEBANON SERVICE AREA"	36.9	-82.104166666	""	36.9	-82.104166666
64840	"LEBANON SERVICE AREA"	36.902222222	-82.063888888	""	36.902222222	-82.063888888
64841	"BIG ROCK NO.  8 PREP PLANT"	37.355277777	-82.198055555	""	37.355277777	-82.198055555
64842	"GREEN HILL DAIRY"	0.1	0	"vwuds_flag_coord"	36.907907	-81.704097
64843	"DOE RUN LODGE SERVICE AREA"	36.641666666	-80.533333333	""	36.641666666	-80.533333333
64844	"DOE RUN LODGE SERVICE AREA"	36.641666666	-80.5375	""	36.641666666	-80.5375
64845	"DOE RUN LODGE SERVICE AREA"	36.640277777	-80.5375	""	36.640277777	-80.5375
64846	"LOVES SERVICE AREA"	99	-99	"vwuds_flag_coord"	36.578068	-80.739046
64847	"LOVES SERVICE AREA"	99	-99	"vwuds_flag_coord"	36.578068	-80.739046
64848	"CARROLL COUNTY REGIONAL"	36.766666666	-80.729166666	""	36.766666666	-80.729166666
64849	"CARROLL COUNTY REGIONAL"	36.763055555	-80.729166666	""	36.763055555	-80.729166666
64850	"CARROLL COUNTY REGIONAL"	36.762777777	-80.728888888	""	36.762777777	-80.728888888
64851	"CARROLL COUNTY REGIONAL"	36.776666666	-80.706388888	""	36.776666666	-80.706388888
64852	"CARROLL COUNTY REGIONAL"	36	80	"vwuds_flag_coord"	36.776666666	-80.706388888
64853	"DOE RUN LODGE SERVICE AREA"	36.643055555	-80.5375	""	36.643055555	-80.5375
64854	"CARROLL COUNTY REGIONAL"	36.725833333	-80.811944444	""	36.725833333	-80.811944444
64855	"CARROLL COUNTY REGIONAL"	36.725833333	-80.811944444	""	36.725833333	-80.811944444
64856	"CARROLL COUNTY REGIONAL"	36.725833333	-80.811944444	""	36.725833333	-80.811944444
64857	"DOE RUN LODGE SERVICE AREA"	36.641666666	-80.533333333	""	36.641666666	-80.533333333
64858	"WASHINGTON COUNTY SERVICE AREA"	36.623055555	-81.623055555	""	36.623055555	-81.623055555
64859	"RAMSEY PREPARATION PLANT"	36.940277777	-82.577777777	""	36.940277777	-82.577777777
64860	"JONESVILLE WTP"	36.705555555	-83.138888888	""	36.705555555	-83.138888888
64861	"JONESVILLE WTP"	36.696666666	-83.138333333	""	36.696666666	-83.138333333
64862	"POUNDING MILL PLANT"	37.08	-81.706111111	""	37.08	-81.706111111
64863	"DOE RUN LODGE SERVICE AREA"	36.643055555	-80.5375	""	36.643055555	-80.5375
64864	"BIG ROCK NO.  7 PREP PLANT"	37.351388888	-82.186388888	""	37.351388888	-82.186388888
64865	"CLEVELAND SERVICE AREA"	36.944444444	-82.160833333	""	36.944444444	-82.160833333
64866	"CLEVELAND SERVICE AREA"	36.940555555	-82.154444444	""	36.940555555	-82.154444444
64867	"CLEVELAND SERVICE AREA"	36.941111111	-82.15	""	36.941111111	-82.15
64868	"MCCLURE WTP"	37.102222222	-82.371388888	""	37.102222222	-82.371388888
64869	"MCCLURE WTP"	37.102222222	-82.371388888	""	37.102222222	-82.371388888
64870	"CASTLEWOOD SERVICE AREA"	36.861111111	-82.254722222	""	36.861111111	-82.254722222
64871	"CASTLEWOOD SERVICE AREA"	36.861111111	-82.254722222	""	36.861111111	-82.254722222
64872	"CASTLEWOOD SERVICE AREA"	36.850833333	-82.291666666	""	36.850833333	-82.291666666
64873	"CASTLEWOOD SERVICE AREA"	36.868611111	-82.243888888	""	36.868611111	-82.243888888
64874	"CASTLEWOOD SERVICE AREA"	36.851111111	-82.291111111	""	36.851111111	-82.291111111
64875	"CASTLEWOOD SERVICE AREA"	36.851388888	-82.281388888	""	36.851388888	-82.281388888
64876	"COEBURN WTP"	36.970555555	-82.42	""	36.970555555	-82.42
64877	"LEBANON WTP"	36.9	-82.0375	""	36.9	-82.0375
64878	"BIG ROCK NO. 14 PREP PLANT"	37.349444444	-82.204166666	""	37.349444444	-82.204166666
64879	"WELLMORE NO. 20 PREP PLANT"	37.35	-82.15	""	37.35	-82.15
64880	"COEBURN WTP"	36.977777777	-82.415555555	""	36.977777777	-82.415555555
64881	"DUNGANNON SERVICE AREA"	36.843888888	-82.395	""	36.843888888	-82.395
64882	"DUNGANNON SERVICE AREA"	36.843888888	-82.395	""	36.843888888	-82.395
64883	"NORA PREPARATION PLANT"	36.659444444	-82.373333333	""	36.659444444	-82.373333333
64884	"NORA PREPARATION PLANT"	36.659722222	-82.373611111	""	36.659722222	-82.373611111
64885	"NORA PREPARATION PLANT"	36.659166666	-82.372777777	""	36.659166666	-82.372777777
64886	"WATSON GAP SERVICE AREA"	36.903333333	-81.708888888	""	36.903333333	-81.708888888
64887	"OAK HILL ACADEMY"	36.6	-81.341111111	""	36.6	-81.341111111
64888	"WATSON GAP SERVICE AREA"	36.922222222	-81.729722222	""	36.922222222	-81.729722222
64889	"APPALACHIAN DETENTION CENTER"	36.998611111	-81.927777777	""	36.998611111	-81.927777777
64890	"APPALACHIAN DETENTION CENTER"	36.998611111	-81.927777777	""	36.998611111	-81.927777777
64891	"ROSE HILL SERVICE AREA"	36.680277777	-83.364444444	""	36.680277777	-83.364444444
64892	"OAK HILL ACADEMY"	36.600555555	-81.338611111	""	36.600555555	-81.338611111
64893	"OAK HILL ACADEMY"	36.600555555	-81.338611111	""	36.600555555	-81.338611111
64894	"OAK HILL ACADEMY"	36.599444444	-81.336944444	""	36.599444444	-81.336944444
64895	"OAK HILL ACADEMY"	36.6	-81.340277777	""	36.6	-81.340277777
64896	"BLUEFIELD PLANT"	37.2375	-81.320833333	""	37.2375	-81.320833333
64897	"BLUEFIELD PLANT"	37.243055555	-81.168055555	""	37.243055555	-81.168055555
64898	"BISHOP SERVICE AREA"	37.198333333	-81.553333333	""	37.198333333	-81.553333333
64899	"SALTVILLE SERVICE AREA"	36.740277777	-81.758333333	""	36.740277777	-81.758333333
64900	"SALTVILLE SERVICE AREA"	36.900555555	-81.781111111	""	36.900555555	-81.781111111
64901	"SALTVILLE SERVICE AREA"	36.883333333	-81.743333333	""	36.883333333	-81.743333333
64902	"SALTVILLE SERVICE AREA"	36.862222222	-81.7875	""	36.862222222	-81.7875
64903	"WAKENVA PREPARATION PLANT"	37.033888888	-82.311388888	""	37.033888888	-82.311388888
64904	"DEEP MINE 26 (VC-5)"	37.103611111	-82.520833333	""	37.103611111	-82.520833333
64905	"CHILHOWIE SERVICE AREA"	36.705555555	-81.698055555	""	36.705555555	-81.698055555
64906	"CHILHOWIE SERVICE AREA"	36.705555555	-81.698055555	""	36.705555555	-81.698055555
64907	"CHILHOWIE SERVICE AREA"	36.733333333	-81.660277777	""	36.733333333	-81.660277777
64908	"RICHWOOD GOLF CLUB"	37.236666666	-81.290277777	""	37.236666666	-81.290277777
64909	"TOMS CREEK PREPARATION PLANT"	36.967777777	-82.458055555	""	36.967777777	-82.458055555
64910	"TOMS CREEK PREPARATION PLANT"	36.967222222	-82.456111111	""	36.967222222	-82.456111111
64911	"GREATER TAZWELL REGIONAL WTP"	37.132222222	-81.500555555	""	37.132222222	-81.500555555
64912	"TOMS CREEK PREPARATION PLANT"	36.967777777	-82.458055555	""	36.967777777	-82.458055555
64913	"TOMS CREEK PREPARATION PLANT"	36.967777777	-82.458055555	""	36.967777777	-82.458055555
64914	"TOMS CREEK PREPARATION PLANT"	36.976111111	-82.421388888	""	36.976111111	-82.421388888
64915	"TOMS CREEK PREPARATION PLANT"	36.968055555	-82.456388888	""	36.968055555	-82.456388888
64916	"GREATER TAZWELL REGIONAL WTP"	37.164722222	-81.521111111	""	37.164722222	-81.521111111
64917	"MOSS NO. 1 PREPARATION PLANT"	37.084444444	-82.490833333	""	37.084444444	-82.490833333
64918	"MOSS NO. 1 PREPARATION PLANT"	37.125833333	-82.526944444	""	37.125833333	-82.526944444
64919	"MOSS NO. 1 PREPARATION PLANT"	37.11	-82.524444444	""	37.11	-82.524444444
64920	"BREAKS INTERSTATE PARK"	37.288333333	-82.298611111	""	37.288333333	-82.298611111
64921	"BREAKS INTERSTATE PARK"	37.288888888	-82.293055555	""	37.288888888	-82.293055555
64922	"JEWELL VALLEY SERVICE AREA"	37.248611111	-81.802777777	""	37.248611111	-81.802777777
64923	"NORTON WTP"	36.910555555	-82.628333333	""	36.910555555	-82.628333333
64924	"FRIES WTP"	36.7275	-80.983611111	""	36.7275	-80.983611111
64925	"COAL CREEK NO. 3 PREP PLANT"	37.123611111	-81.874444444	""	37.123611111	-81.874444444
64926	"COAL CREEK NO. 3 PREP PLANT"	37.118888888	-81.871666666	""	37.118888888	-81.871666666
64927	"COAL CREEK NO. 3 PREP PLANT"	37.124444444	-81.875555555	""	37.124444444	-81.875555555
64928	"COAL CREEK NO. 3 PREP PLANT"	37.1345	81.8755	"vwuds_flag_coord"	37.1345	-81.8755
64929	"COAL CREEK NO. 3 PREP PLANT"	37.1248	81.8762	"vwuds_flag_coord"	37.1248	-81.8762
64930	"BLAND CORRECTIONAL CENTER WTP"	37.163333333	-80.888333333	""	37.163333333	-80.888333333
64931	"GREATER TAZWELL REGIONAL WTP"	37.152222222	-81.413333333	""	37.152222222	-81.413333333
64932	"NORTON WTP"	36.920277777	-82.638333333	""	36.920277777	-82.638333333
64933	"GALAX WTP"	36.6542	-80.9175	""	36.6542	-80.9175
64934	"WISE (TOWN) WTP"	36.968333333	-82.539722222	""	36.968333333	-82.539722222
64935	"WISE (TOWN) WTP"	36.970555555	-82.541666666	""	36.970555555	-82.541666666
