"bundle"	"admincode"	"description"	"name"	"ftype"	"fstatus"	"startdate"	"enddate"	"permit_id"	"dh_link_admin_reg_issuer"
"permit"	"VAN040127"	"General Permit Covered Facility"	"SUFFOLK CITY - G ROBERT HOUSE JR WTP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN040127"	"epa"
"permit"	"VA0076473"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SUFFOLK CITY - G ROBERT HOUSE JR WTP"	"npdes_ip"	"active"	2014-03-01	2019-02-28	"VA0076473"	"epa"
"permit"	"ILG870595"	"General Permit Covered Facility"	"SUMMIT HELICOPTORS"	"npdes_gp"	"active"	2016-11-01	2021-10-31	"ILG870595"	"epa"
"permit"	"VA0087858"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SUNOCO - MANASSAS TERMINAL"	"npdes_ip"	"active"	2015-11-01	2020-10-31	"VA0087858"	"epa"
"permit"	"VA0054003"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SUNSET BAY UTILITIES - SOUTH"	"npdes_ip"	"active"	2016-12-01	2021-11-30	"VA0054003"	"epa"
"permit"	"VAR103397"	"General Permit Covered Facility"	"SUPER WALMART"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR103397"	"epa"
"permit"	"WV1026852"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SURFACE MINE # 3"	"npdes_ip"	"active"	2013-11-23	2018-11-22	"WV1026852"	"epa"
"permit"	"VA0088463"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SURRY COUNTY WASTEWATER TREATMENT FACILITY"	"npdes_ip"	"active"	2018-07-19	2023-06-30	"VA0088463"	"epa"
"permit"	"VA0061646"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SURRY TOWN OF WWTF"	"npdes_ip"	"active"	2016-12-01	2021-11-30	"VA0061646"	"epa"
"permit"	"VA0080390"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SUSSEX COURTHOUSE COMPLEX"	"npdes_ip"	"active"	2014-04-29	2019-03-31	"VA0080390"	"epa"
"permit"	"VA0090786"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SUSSEX SCHOOLS COMPLEX"	"npdes_ip"	"active"	2017-05-09	2022-04-30	"VA0090786"	"epa"
"permit"	"VA0090697"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SUSSEX SCHOOLS COMPLEX WTP"	"npdes_ip"	"revoked"	2011-07-19	2016-07-18	"VA0090697"	"epa"
"permit"	"VA0091847"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SVC MANUFACTURING  INC - QTG B"	"npdes_ip"	"revoked"	2006-10-16	2011-10-15	"VA0091847"	"epa"
"permit"	"VA0060763"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"SW VIRGINIA TRAINING CENTER ST"	"npdes_ip"	"revoked"	2009-03-14	2014-03-13	"VA0060763"	"epa"
"permit"	"VA0067423"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TANGIER TOWN"	"npdes_ip"	"active"	2014-11-01	2019-10-31	"VA0067423"	"epa"
"permit"	"VAN050004"	"General Permit Covered Facility"	"TANGIER TOWN"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN050004"	"epa"
"permit"	"VA0090646"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TANGLEWOOD HOME FOR ADULTS INC"	"npdes_ip"	"active"	2015-11-19	2020-10-31	"VA0090646"	"epa"
"permit"	"VA0071471"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TAPPAHANNOCK TOWN OF WWTP"	"npdes_ip"	"active"	2017-11-01	2022-10-31	"VA0071471"	"epa"
"permit"	"VAN020033"	"General Permit Covered Facility"	"TAPPAHANNOCK TOWN OF WWTP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN020033"	"epa"
"permit"	"VAR050256"	"General Permit Covered Facility"	"TAYLOR-RAMSEY CORP."	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050256"	"epa"
"permit"	"VA0090620"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TAZEWELL COUNTY PSA - AMONATE WWTP"	"npdes_ip"	"active"	2016-03-01	2021-02-28	"VA0090620"	"epa"
"permit"	"VA0062561"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TAZEWELL COUNTY PSA - FALLS MILLS HALES BOTTOM STP"	"npdes_ip"	"active"	2017-09-01	2022-08-31	"VA0062561"	"epa"
"permit"	"VA0026298"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TAZEWELL WWTP"	"npdes_ip"	"active"	2013-10-14	2018-10-13	"VA0026298"	"epa"
"permit"	"VAG110034"	"General Permit Covered Facility"	"TCS MATERIALS FERRY ROAD PLANT"	"npdes_gp"	"expired"	2008-10-01	2013-09-30	"VAG110034"	"epa"
"permit"	"VA0090905"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TENASKA VIRGINIA GENERATING STATION"	"npdes_ip"	"active"	2017-07-01	2022-06-30	"VA0090905"	"epa"
"permit"	"VA0059170"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THE APPLE HOUSE WWTP"	"npdes_ip"	"active"	2015-07-01	2020-06-30	"VA0059170"	"epa"
"permit"	"VAR104350"	"General Permit Covered Facility"	"THE HIGHLANDS"	"npdes_gp"	"expired"	2004-07-01	2009-06-30	"VAR104350"	"epa"
"permit"	"VA0024121"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THE MADEIRA SCHOOL"	"npdes_ip"	"active"	2014-02-11	2019-02-10	"VA0024121"	"epa"
"permit"	"VAN010124"	"General Permit Covered Facility"	"THE MADEIRA SCHOOL"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010124"	"epa"
"permit"	"VA0089796"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THE NATURE CONSERVANCY"	"npdes_ip"	"active"	2013-01-31	2018-01-30	"VA0089796"	"epa"
"permit"	"VA0090182"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THE OLD FARM GOLF CLUB"	"npdes_ip"	"active"	2014-05-18	2019-05-17	"VA0090182"	"epa"
"permit"	"VA0067326"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THE SHOCKEY PRECAST GROUP"	"npdes_ip"	"revoked"	2009-08-18	2014-08-17	"VA0067326"	"epa"
"permit"	"VA0002780"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THE SUSTAINABILITY PARK LLC"	"npdes_ip"	"expired"	2013-07-01	2018-06-30	"VA0002780"	"epa"
"permit"	"VAN040078"	"General Permit Covered Facility"	"THE SUSTAINABILITY PARK LLC"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN040078"	"epa"
"permit"	"VA0029343"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THE TIDES UTILITIES LLC NORTH WWTP"	"npdes_ip"	"active"	2017-03-01	2022-02-28	"VA0029343"	"epa"
"permit"	"VAN020114"	"General Permit Covered Facility"	"THE TIDES UTILITIES LLC NORTH WWTP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN020114"	"epa"
"permit"	"VA0029351"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THE TIDES UTILITIES LLC SOUTH"	"npdes_ip"	"active"	2015-04-28	2020-03-31	"VA0029351"	"epa"
"permit"	"VA0029513"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THORNBURG COMMUNITY SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2015-01-22	2020-01-21	"VA0029513"	"epa"
"permit"	"VA0024449"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THORNTON GAP WWTP"	"npdes_ip"	"revoked"	2008-07-20	2013-06-30	"VA0024449"	"epa"
"permit"	"VA0068543"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THOUSAND TRAILS LYNCHBURG PRESERVE"	"npdes_ip"	"active"	2015-04-12	2020-04-11	"VA0068543"	"epa"
"permit"	"VA0077259"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THREE CREEK WWTP"	"npdes_ip"	"active"	2017-09-01	2022-08-31	"VA0077259"	"epa"
"permit"	"VA0089508"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"THREE SPRINGS WATER FILTRATION PLANT"	"npdes_ip"	"revoked"	2013-01-01	2017-12-31	"VA0089508"	"epa"
"permit"	"VA0083313"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TIDEWATER TANK TERMINAL LLC"	"npdes_ip"	"active"	2015-08-01	2020-07-31	"VA0083313"	"epa"
"permit"	"VA0073555"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TIDEWATER WOOD PRODUCTS LLC"	"npdes_ip"	"active"	2015-01-01	2019-12-31	"VA0073555"	"epa"
"permit"	"VA0087424"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TIMBER RIDGE SCHOOL"	"npdes_ip"	"active"	2017-08-01	2022-07-31	"VA0087424"	"epa"
"permit"	"VAR050682"	"General Permit Covered Facility"	"TINDALL"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050682"	"epa"
"permit"	"VAG110074"	"General Permit Covered Facility"	"TITAN VIRGINIA CENTREVILLE PLT"	"npdes_gp"	"expired"	2008-10-15	2013-09-30	"VAG110074"	"epa"
"permit"	"VA0061549"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TOMS BROOK-MAURERTOWN SANITARY DISTRICT"	"npdes_ip"	"active"	2015-01-01	2019-12-31	"VA0061549"	"epa"
"permit"	"VA0067245"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TOWN OF BOONES MILL - SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2015-12-31	2020-11-30	"VA0067245"	"epa"
"permit"	"VA0090263"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TOWN OF BROADWAY REGIONAL WWTF"	"npdes_ip"	"active"	2014-11-01	2019-10-31	"VA0090263"	"epa"
"permit"	"VAN010062"	"General Permit Covered Facility"	"TOWN OF BROADWAY REGIONAL WWTF"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010062"	"epa"
"permit"	"VAN010099"	"General Permit Covered Facility"	"TOWN OF COLONIAL BEACH WASTEWATER TREATMENT PLANT"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010099"	"epa"
"permit"	"VA0026409"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TOWN OF COLONIAL BEACH WASTEWATER TREATMENT PLANT"	"npdes_ip"	"active"	2017-08-01	2022-07-31	"VA0026409"	"epa"
"permit"	"VA0083712"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TOWN OF GLASGOW WWTP"	"npdes_ip"	"active"	2015-03-01	2020-02-29	"VA0083712"	"epa"
"permit"	"VA0088153"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TRANS IND CORPORATION - COXEND"	"npdes_ip"	"revoked"	2012-12-01	2017-11-30	"VA0088153"	"epa"
"permit"	"VAG111002"	"General Permit Covered Facility"	"TRANSIT MIXED CONCRETE"	"npdes_gp"	"expired"	2008-10-01	2013-09-30	"VAG111002"	"epa"
"permit"	"VA0051446"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TRANSMONTAIGNE  MONTVALE PIEDMONT TERMINAL"	"npdes_ip"	"active"	2017-05-01	2022-04-30	"VA0051446"	"epa"
"permit"	"VA0026051"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TRANSMONTAIGNE MONTVALE ATLANTIC TERMINAL"	"npdes_ip"	"active"	2017-04-17	2022-04-16	"VA0026051"	"epa"
"permit"	"VA0023272"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TRANSMONTAIGNE OPERATING COMPANY LP - CHESAPEAKE"	"npdes_ip"	"active"	2018-10-01	2023-09-30	"VA0023272"	"epa"
"permit"	"VA0092754"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TRAP ROCK WATER TREATMENT PLANT"	"npdes_ip"	"revoked"	2013-10-04	2018-10-03	"VA0092754"	"epa"
"permit"	"VA0070572"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TRAVELCENTERS OF AMERICA - ASHLAND TRAVEL CENTER"	"npdes_ip"	"active"	2017-09-01	2022-08-31	"VA0070572"	"epa"
"permit"	"VA0061972"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TRAVELCENTERS OF AMERICA - RICHMOND TRAVEL CENTER"	"npdes_ip"	"active"	2017-07-01	2022-06-30	"VA0061972"	"epa"
"permit"	"VA0092584"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TRAVELERS INN - PETERSBURG"	"npdes_ip"	"active"	2018-10-01	2023-09-30	"VA0092584"	"epa"
"permit"	"VA0030121"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TRI-STATE CHRISTIAN SERVICE STP"	"npdes_ip"	"active"	2018-08-01	2023-06-30	"VA0030121"	"epa"
"permit"	"WV1008579"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TURKEY GAP COMPLAEX"	"npdes_ip"	"active"	2014-08-01	2019-03-31	"WV1008579"	"epa"
"permit"	"VAR104414"	"General Permit Covered Facility"	"TWIN LAKES OVERLOOK"	"npdes_gp"	"expired"	2004-07-01	2009-06-30	"VAR104414"	"epa"
"permit"	"VA0088421"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TWIN OAKS COMMUNITY STP"	"npdes_ip"	"active"	2014-12-05	2019-12-04	"VA0088421"	"epa"
"permit"	"VA0080535"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TWO HILLS INC STP"	"npdes_ip"	"active"	2014-03-01	2019-02-28	"VA0080535"	"epa"
"permit"	"VAR050655"	"General Permit Covered Facility"	"TXI CHAPARRAL STEEL"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050655"	"epa"
"permit"	"VAR050619"	"General Permit Covered Facility"	"TXI CHAPPARRAL STEEL"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050619"	"epa"
"permit"	"VA0004049"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TYSON FARMS INC - TEMPERANCEVILLE"	"npdes_ip"	"active"	2016-01-01	2020-12-31	"VA0004049"	"epa"
"permit"	"VAN050005"	"General Permit Covered Facility"	"TYSON FARMS INC - TEMPERANCEVILLE"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN050005"	"epa"
"permit"	"VAN040089"	"General Permit Covered Facility"	"TYSON FARMS INCORPORATED - GLEN ALLEN"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN040089"	"epa"
"permit"	"VA0004031"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TYSON FARMS INCORPORATED - GLEN ALLEN"	"npdes_ip"	"active"	2016-01-11	2020-12-31	"VA0004031"	"epa"
"permit"	"VA0090131"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"TYSON FOODS-POULTRY PROCESSING-FEED PROD-HATCHERY"	"npdes_ip"	"active"	2014-05-06	2019-05-05	"VA0090131"	"epa"
"permit"	"VAG250018"	"General Permit Covered Facility"	"U.S.DOE-THOMAS JEFFERSON NATIO"	"npdes_gp"	"expired"	2003-03-02	2008-03-01	"VAG250018"	"epa"
"permit"	"VA0060330"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"UNIONVILLE ELEMENTARY SCHOOL"	"npdes_ip"	"active"	2015-05-01	2020-04-30	"VA0060330"	"epa"
"permit"	"VA0024481"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"UNITED COMPANY STP"	"npdes_ip"	"revoked"	2013-12-05	2018-12-04	"VA0024481"	"epa"
"permit"	"VA0024988"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"UOSA - CENTREVILLE"	"npdes_ip"	"active"	2018-06-01	2023-05-31	"VA0024988"	"epa"
"permit"	"VAN010019"	"General Permit Covered Facility"	"UOSA - CENTREVILLE"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010019"	"epa"
"permit"	"WV1023969"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"UPPER SHANNOB BRANCH MINE NO. 1"	"npdes_ip"	"active"	2015-01-21	2020-01-20	"WV1023969"	"epa"
"permit"	"ILR007054"	"General Permit Covered Facility"	"UPS GROUND FREIGHT CO INC"	"npdes_gp"	"expired"	2012-09-01	2014-04-30	"ILR007054"	"epa"
"permit"	"VA0089605"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US  DEFENSE FUEL SUPPORT POINT CRANEY ISLAND"	"npdes_ip"	"active"	2017-12-01	2022-11-30	"VA0089605"	"epa"
"permit"	"VA0083194"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US - LANGLEY AFB - JOINT BASE LANGLEY-EUSTIS"	"npdes_ip"	"revoked"	2010-12-21	2015-12-20	"VA0083194"	"epa"
"permit"	"VA0090298"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US AMINES LLC - PORTSMOUTH"	"npdes_ip"	"revoked"	2010-04-13	2015-04-19	"VA0090298"	"epa"
"permit"	"VAN020035"	"General Permit Covered Facility"	"US ARMY - FORT A P HILL - WILCOX CAMP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN020035"	"epa"
"permit"	"VA0032034"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US ARMY - FORT A P HILL - WILCOX CAMP"	"npdes_ip"	"active"	2015-02-17	2020-02-16	"VA0032034"	"epa"
"permit"	"VA0086762"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US ARMY - NORTH BEND PARK WWTP"	"npdes_ip"	"revoked"	2007-07-24	2012-07-25	"VA0086762"	"epa"
"permit"	"VA0000248"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US ARMY - RADFORD ARMY AMMUNITION PLANT"	"npdes_ip"	"active"	2015-06-10	2020-06-09	"VA0000248"	"epa"
"permit"	"VA0074098"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US ARMY CORPS OF ENGINEERS - R"	"npdes_ip"	"revoked"	2007-12-18	2012-12-17	"VA0074098"	"epa"
"permit"	"VA0059161"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US ARMY GARRISON AND FORT LEE"	"npdes_ip"	"active"	2016-11-01	2021-10-31	"VA0059161"	"epa"
"permit"	"VA0087327"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US COAST GUARD GROUP - EASTERN SHORE"	"npdes_ip"	"active"	2017-07-01	2022-06-30	"VA0087327"	"epa"
"permit"	"VA0032000"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US DEPARTMENT OF DEFENSE - PENTAGON"	"npdes_ip"	"active"	2016-08-01	2021-07-31	"VA0032000"	"epa"
"permit"	"VA0027618"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US DEPARTMENT OF LABOR-RESCARE INCORPORATED"	"npdes_ip"	"active"	2015-08-17	2020-08-16	"VA0027618"	"epa"
"permit"	"VA0089320"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US DOE - THOMAS JEFFERSON NATIONAL ACCELERATOR FAC"	"npdes_ip"	"active"	2016-10-01	2021-09-30	"VA0089320"	"epa"
"permit"	"VA0028371"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US MARINE CORPS - MCB QUANTICO - CAMP UPSHUR STP"	"npdes_ip"	"active"	2016-09-01	2021-08-31	"VA0028371"	"epa"
"permit"	"VAN010043"	"General Permit Covered Facility"	"US MARINE CORPS - MCB QUANTICO - MAINSIDE STP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010043"	"epa"
"permit"	"VA0028363"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US MARINE CORPS - MCB QUANTICO - MAINSIDE STP"	"npdes_ip"	"active"	2014-02-11	2019-02-10	"VA0028363"	"epa"
"permit"	"VA0002151"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US MARINE CORPS - MCB QUANTICO - NREAB INDUSTRIAL"	"npdes_ip"	"active"	2018-02-01	2023-01-31	"VA0002151"	"epa"
"permit"	"VA0024741"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US NASA - LANGLEY RESEARCH CENTER"	"npdes_ip"	"active"	2015-08-01	2020-07-31	"VA0024741"	"epa"
"permit"	"VA0024457"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US NASA - WALLOPS FLIGHT FACILITY - MAIN BASE"	"npdes_ip"	"active"	2014-10-01	2019-09-30	"VA0024457"	"epa"
"permit"	"VA0005487"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US NAVY - CRANEY ISLAND - FUEL"	"npdes_ip"	"revoked"	2009-09-11	2014-09-10	"VA0005487"	"epa"
"permit"	"VA0079928"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US NAVY - JOINT EXPEDITIONARY BASE - LITTLE CREEK"	"npdes_ip"	"active"	2015-01-01	2019-12-31	"VA0079928"	"epa"
"permit"	"VA0005266"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US NAVY - NAVAL AIR STATION - OCEANA"	"npdes_ip"	"active"	2014-12-01	2019-11-30	"VA0005266"	"epa"
"permit"	"VA0004421"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US NAVY - NAVAL STATION NORFOLK"	"npdes_ip"	"active"	2011-05-04	2016-05-03	"VA0004421"	"epa"
"permit"	"VA0024244"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US NAVY - NAVAL SUPPORT ACT HAMPTON ROADS NW ANNEX"	"npdes_ip"	"active"	2014-08-01	2019-07-31	"VA0024244"	"epa"
"permit"	"VA0087408"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US NAVY - NAVAL WEAPONS STATIO"	"npdes_ip"	"revoked"	2008-02-02	2013-02-01	"VA0087408"	"epa"
"permit"	"VA0005215"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"US NAVY - NORFOLK NAVAL SHIPYARD"	"npdes_ip"	"active"	2016-01-01	2020-12-31	"VA0005215"	"epa"
"permit"	"VA0025216"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"USAF - JOINT BASE LANGELY - EUSTIS"	"npdes_ip"	"active"	2015-09-01	2020-08-31	"VA0025216"	"epa"
"permit"	"VA0090115"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"USC SALTVILLE BRINE LLC"	"npdes_ip"	"expired"	2013-04-14	2018-04-13	"VA0090115"	"epa"
"permit"	"VA0022373"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"USCG STATION MILFORD HAVEN SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2015-10-07	2020-09-30	"VA0022373"	"epa"
"permit"	"VA0022993"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"USDA - FOREST SERVICE - GRINDSTONE RECREATION AREA"	"npdes_ip"	"active"	2015-01-05	2020-01-04	"VA0022993"	"epa"
"permit"	"VA0075361"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"UVA -  MOUNTAIN LAKE BIOLOGICAL RESEARCH STATION"	"npdes_ip"	"active"	2018-03-17	2023-02-28	"VA0075361"	"epa"
"permit"	"VAR10H092"	"General Permit Covered Facility"	"VA DOT LEESBURG"	"npdes_gp"	"active"	2014-07-01	2019-06-30	"VAR10H092"	"epa"
"permit"	"VAG402056"	"General Permit Covered Facility"	"VA TRACK AND EQUIPMENT"	"npdes_gp"	"expired"	2011-08-20	2016-08-01	"VAG402056"	"epa"
"permit"	"VA0052621"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"VALLEY MILK PRODUCTS"	"npdes_ip"	"active"	2017-04-01	2022-03-31	"VA0052621"	"epa"
"permit"	"VAR240055"	"General Permit Covered Facility"	"VALLEY PROTEINS, INC"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR240055"	"epa"
"permit"	"WV1021303"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"VANSANT #5A"	"npdes_ip"	"active"	2014-11-05	2018-12-06	"WV1021303"	"epa"
"permit"	"WV1016113"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"VANSANT MINE NO. 2"	"npdes_ip"	"active"	2014-11-05	2018-11-14	"WV1016113"	"epa"
"permit"	"WV1016296"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"VANSANT MINE NO. 3"	"npdes_ip"	"active"	2014-08-26	2019-08-20	"WV1016296"	"epa"
"permit"	"VAR050014"	"General Permit Covered Facility"	"VAUGHANS FURNITURE CO."	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050014"	"epa"
"permit"	"VA0006262"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"VCI LYNCHBURG FOUNDRY"	"npdes_ip"	"revoked"	2006-10-31	2011-10-30	"VA0006262"	"epa"
"permit"	"VA0000213"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"VCI RADFORD FOUNDRY"	"npdes_ip"	"revoked"	2011-04-03	2016-03-31	"VA0000213"	"epa"
"permit"	"VA0020729"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"VDOC - BLAND CORRECTIONAL CENTER STP"	"npdes_ip"	"active"	2014-01-26	2019-01-25	"VA0020729"	"epa"
"permit"	"VA0060526"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"VDOC - ST BRIDES CORRECTIONAL CENTER"	"npdes_ip"	"active"	2014-05-01	2019-04-30	"VA0060526"	"epa"
