"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_geofield"	"address1"	"city"	"dh_link_admin_location"
"facility"	"FOREST LAKES ESTATES STP"	"public water supply"	"echo_VAN010128"	"inactive"	"POINT (-78.181463 39.064154)"	"211 FOREST LAKES DR"	"STEPHENS CITY"	"VAN010128"
"facility"	"LOVETTSVILLE TOWN WASTEWATER TREATMENT FACILITY"	"wwtp"	"echo_VAN010129"	"active"	"POINT (-77.64911 39.28172)"	"39183 IRISH CORNER RD"	"LOVETTSVILLE"	"VAN010129"
"facility"	"CHRISTENDOM COLLEGE STP"	"public water supply"	"echo_VAN010131"	"inactive"	"POINT (-78.14654 38.95226)"	"134 CHRISTENDOM DR"	"FRONT ROYAL"	"VAN010131"
"facility"	"NEW MARKET POULTRY LLC"	"unknown"	"echo_VAN010134"	"inactive"	"POINT (-78.67009 38.64729)"	"145 E OLD CROSS RD"	"NEW MARKET"	"VAN010134"
"facility"	"SANDYS MOBILE HOME COURT (MHC) LLC STP"	"public water supply"	"echo_VAN010136"	"inactive"	"POINT (-78.14803 39.06438)"	"2044 FAIRFAX PIKE"	"WHITE POST"	"VAN010136"
"facility"	"STANLEY STP"	"public water supply"	"echo_VAN010142"	"inactive"	"POINT (-78.565946 38.587927)"	"ROUTE 340, 0.25 MILE W OF STANLEY"	"STANLEY"	"VAN010142"
"facility"	"ELKTON STP"	"public water supply"	"echo_VAN010144"	"inactive"	"POINT (-78.635278 38.410278)"	"ROUTE 33 BUSINESS (MAIN STREET)"	"ELKTON"	"VAN010144"
"facility"	"MCGAHEYSVILLE STP"	"public water supply"	"echo_VAN010155"	"inactive"	"POINT (-78.72142 38.35937)"	"9782 CAVE HILL RD"	"MCGAHEYSVILLE"	"VAN010155"
"facility"	"CULPEPER WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN020024"	"active"	"POINT (-78.009722 38.481944)"	"15108 SERVICE LN"	"CULPEPER"	"VAN020024"
"facility"	"ORANGE TOWN SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VAN020025"	"active"	"POINT (-78.15161 38.261)"	"13222 SPICERS MILL RD"	"ORANGE"	"VAN020025"
"facility"	"RAPIDAN WWTP"	"wwtp"	"echo_VAN020026"	"active"	"POINT (-78.38568 38.24172)"	"201 PROGRESS PL"	"RUCKERSVILLE"	"VAN020026"
"facility"	"WARRENTON TOWN SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VAN020028"	"active"	"POINT (-77.81612 38.71584)"	"731 FROST AVE"	"WARRENTON"	"VAN020028"
"facility"	"WILDERNESS WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN020029"	"active"	"POINT (-77.749208 38.372065)"	"36075 WILDERNES SHORES WAY"	"LOCUST GROVE"	"VAN020029"
"facility"	"HAYMOUNT WASTEWATER TREATMENT FACILITY"	"wwtp"	"echo_VAN020030"	"active"	"POINT (-77.260239 38.205405)"	"22121 WARE CREEK ROAD"	"RAPPAHANNOCK ACADEMY"	"VAN020030"
"facility"	"LITTLE FALLS RUN WASTEWATER TREATMENT FACILITY"	"wwtp"	"echo_VAN020031"	"active"	"POINT (-77.41387 38.258981)"	"100 MICHAEL SCOTT LANE"	"FREDERICKSBURG"	"VAN020031"
"facility"	"MONTROSS WESTMORELAND WWTP"	"wwtp"	"echo_VAN020032"	"active"	"POINT (-76.829595 38.090805)"	"160 LYELLS ST"	"MONTROSS"	"VAN020032"
"facility"	"TAPPAHANNOCK TOWN OF WWTP"	"wwtp"	"echo_VAN020033"	"active"	"POINT (-76.876034 37.915259)"	"400 MILL RD"	"TAPPAHANNOCK"	"VAN020033"
"facility"	"HRSD URBANNA SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VAN020034"	"active"	"POINT (-76.58099 37.63229)"	"110 LAUREL HILL RD"	"URBANNA"	"VAN020034"
"facility"	"US ARMY - FORT A P HILL - WILCOX CAMP"	"unknown"	"echo_VAN020035"	"active"	"POINT (-77.278055 38.104444)"	"21132 PEUMAN RD"	"BOWLING GREEN"	"VAN020035"
"facility"	"WARSAW WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN020036"	"active"	"POINT (-76.723056 37.915278)"	"ROUTE 630 AND WELFORD WHARF RD"	"WARSAW"	"VAN020036"
"facility"	"OMEGA PROTEIN - REEDVILLE"	"unknown"	"echo_VAN020037"	"active"	"POINT (-76.277158 37.829281)"	"610 MENHADEN RD"	"REEDVILLE"	"VAN020037"
"facility"	"KILMARNOCK WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN020038"	"active"	"POINT (-76.37407 37.7088)"	"WAVERLY AVE"	"KILMARNOCK"	"VAN020038"
"facility"	"HAYNESVILLE CORRECTIONAL CENTER"	"commercial"	"echo_VAN020044"	"active"	"POINT (-76.6767 37.9539)"	"BARNSFIELD RD"	"HAYNESVILLE"	"VAN020044"
"facility"	"FAUQUIER COUNTY WSA - AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN020053"	"active"	"POINT (-77.7981 38.53006)"	"12523 LUCKY HILL RD"	"REMINGTON"	"VAN020053"
"facility"	"CULPEPER COUNTY - AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN020054"	"active"	"POINT (-77.99639 38.47345)"	"118 W DAVIS ST SU 101"	"CULPEPER"	"VAN020054"
"facility"	"SPOTSYLVANIA COUNTY - AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN020055"	"active"	"POINT (-77.49719 38.27427)"	"600 HUDGINS RD"	"FREDERICKSBURG"	"VAN020055"
"facility"	"KGCSA - RAPPAHANNOCK AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN020056"	"active"	"POINT (-77.17971 38.26714)"	"10459 COURTHOUSE DR"	"KING GEORGE"	"VAN020056"
"facility"	"FREDERICKSBURG WASTEWATER TREATMENT FACILITY"	"wwtp"	"echo_VAN020095"	"active"	"POINT (-77.451111 38.288972)"	"700 BEULAH SALISBURY RD"	"FREDERICKSBURG"	"VAN020095"
"facility"	"REEDVILLE SANITARY DISTRICT"	"unknown"	"echo_VAN020101"	"active"	"POINT (-76.270039 37.831402)"	"152 MENHADEN RD"	"REEDVILLE"	"VAN020101"
"facility"	"RUSH RIVER WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN020108"	"active"	"POINT (-78.156245 38.712538)"	"564 WARREN AVE"	"WASHINGTON"	"VAN020108"
"facility"	"PRESIDENTIAL LAKES SECTION 14 STP"	"public water supply"	"echo_VAN020109"	"active"	"POINT (-77.2409 38.29627)"	"CARTER LANE"	"KING GEORGE"	"VAN020109"
"facility"	"BOSTON WATER AND SEWER STP - NEW FACILITY"	"public water supply"	"echo_VAN020111"	"inactive"	"POINT (-78.138889 38.524444)"	"ROUTES 707 AND 522"	"BOSTON"	"VAN020111"
"facility"	"FOUR WINDS CAMPGROUND SEWAGE TREATMENT PLANT"	"commercial"	"echo_VAN020113"	"inactive"	"POINT (-77.26506 38.24824)"	"STATE ROUTE 615"	"RAPPAHANNOCK ACADEMY"	"VAN020113"
"facility"	"THE TIDES UTILITIES LLC NORTH WWTP"	"wwtp"	"echo_VAN020114"	"inactive"	"POINT (-76.42797 37.67089)"	"WATERVIEW POINT LN"	"WEEMS"	"VAN020114"
"facility"	"WINDMILL POINT RESORT AND YACHT HARBOR"	"commercial"	"echo_VAN020115"	"inactive"	"POINT (-76.2923 37.61682)"	"56 WINDJAMMER LN"	"WHITE STONE"	"VAN020115"
"facility"	"REGATTA POINT YACHT CLUB"	"commercial"	"echo_VAN020157"	"inactive"	"POINT (-76.31086 37.55918)"	"137 NEPTUNE LN"	"DELTAVILLE"	"VAN020157"
"facility"	"NORVIEW MARINA"	"unknown"	"echo_VAN020160"	"inactive"	"POINT (-76.31302 37.55462)"	"18691 GENERAL PULLER HWY"	"DELTAVILLE"	"VAN020160"
"facility"	"CAMP RED ARROW WWTP"	"wwtp"	"echo_VAN020162"	"active"	"POINT (-77.846277 38.443421)"	"19262 MULFORD CAMP RD"	"CULPEPER"	"VAN020162"
"facility"	"CAROLINE COUNTY REGIONAL WWTP"	"wwtp"	"echo_VAN030045"	"active"	"POINT (-77.422447 37.96271)"	"12609 MILL CREEK RD"	"RUTHER GLEN"	"VAN030045"
"facility"	"GORDONSVILLE SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VAN030046"	"active"	"POINT (-78.223645 38.08212)"	"735 RED HILL RD"	"GORDONSVILLE"	"VAN030046"
"facility"	"PLAINS MARKETING LP YORKTOWN"	"unknown"	"echo_VAN030047"	"active"	"POINT (-76.45366 37.21022)"	"2201 GOODWIN NECK RD"	"YORKTOWN"	"VAN030047"
"facility"	"PARHAM LANDING WWTP"	"wwtp"	"echo_VAN030048"	"active"	"POINT (-76.8589 37.51482)"	"7800 PARHAM LANDING RD"	"WEST POINT"	"VAN030048"
"facility"	"WESTROCK CP LLC - WEST POINT"	"unknown"	"echo_VAN030049"	"active"	"POINT (-76.8053 37.5392)"	"1901 MAIN ST"	"WEST POINT"	"VAN030049"
"facility"	"HANOVER COUNTY - AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN030051"	"active"	"POINT (-77.36642 37.76446)"	"7516 COUNTY COMPLEX RD"	"HANOVER"	"VAN030051"
"facility"	"HRSD - YORK RIVER AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN030052"	"active"	"POINT (-76.189009 36.895692)"	"1434 AIR RAIL AVE"	"VIRGINIA BEACH"	"VAN030052"
"facility"	"LAKE LAND OR WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN030110"	"active"	"POINT (-77.552249 38.008878)"	"200 KENT DR"	"RUTHER GLEN"	"VAN030110"
"facility"	"SHENANDOAH CROSSING STP"	"public water supply"	"echo_VAN030119"	"active"	"POINT (-78.14306 38.07986)"	"174 HORSESHOE CIR"	"GORDONSVILLE"	"VAN030119"
"facility"	"BEAR ISLAND PAPER COMPANY"	"industrial"	"echo_VAN030133"	"active"	"POINT (-77.4375 37.8181)"	"10026 OLD RIDGE RD"	"ASHLAND"	"VAN030133"
"facility"	"LAKE ANNA ENVIRONMENTAL SERVICES STP"	"public water supply"	"echo_VAN030146"	"inactive"	"POINT (-77.827121 38.08437)"	"2983 NEW BRIDGE RD"	"MINERAL"	"VAN030146"
"facility"	"LOUISA COUNTY WATER AUTHORITY - AGGREGATE NUTRIENT"	"unknown"	"echo_VAN030154"	"active"	"POINT (-77.9719 38.01542)"	"23 LOUDIN LANE"	"LOUISA"	"VAN030154"
"facility"	"WOODFORD ESTATES MHC LIMITED LIABILITY CORPORATION"	"unknown"	"echo_VAN030156"	"inactive"	"POINT (-77.520332 38.091378)"	"12392 COUSTEAU ST"	"WOODFORD"	"VAN030156"
"facility"	"BUENA VISTA STP"	"public water supply"	"echo_VAN040063"	"active"	"POINT (-79.3645 37.72405)"	"301 W 10TH STREET"	"BUENA VISTA"	"VAN040063"
"facility"	"COVINGTON CITY - WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN040065"	"active"	"POINT (-79.995574 37.759154)"	"711 WEST PARK ST"	"COVINGTON"	"VAN040065"
"facility"	"GP BIG ISLAND LLC"	"unknown"	"echo_VAN040066"	"active"	"POINT (-79.355595 37.532832)"	"9363 LEE JACKSON HWY"	"BIG ISLAND"	"VAN040066"
"facility"	"MOHAWK INDUSTRIES INC"	"industrial"	"echo_VAN040067"	"active"	"POINT (-79.446543 37.636098)"	"404 ANDERSON ST"	"GLASGOW"	"VAN040067"
"facility"	"LEXINGTON-ROCKBRIDGE REGIONAL WQCF"	"unknown"	"echo_VAN040068"	"active"	"POINT (-79.414588 37.795135)"	"135 BOB AKINS CIRCLE"	"LEXINGTON"	"VAN040068"
"facility"	"ALLEGHANY COUNTY - AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN040069"	"active"	"POINT (-79.886469 37.793175)"	"9212 WINTERBERRY AVE SU A"	"COVINGTON"	"VAN040069"
"facility"	"WESTROCK VIRGINIA CORPORATION - COVINGTON"	"unknown"	"echo_VAN040070"	"active"	"POINT (-79.992817 37.796355)"	"104 E RIVERSIDE ST"	"COVINGTON"	"VAN040070"
"facility"	"RUTLEDGE CREEK WWTP"	"wwtp"	"echo_VAN040071"	"active"	"POINT (-79.02912 37.58492)"	"448 INDUSTRIAL PARK DRIVE"	"AMHERST"	"VAN040071"
"facility"	"BWXT NUCLEAR OPERATIONS GROUP INC"	"unknown"	"echo_VAN040072"	"active"	"POINT (-79.0553 37.4091)"	"1570 MT ATHOS RD - RT 726"	"LYNCHBURG"	"VAN040072"
"facility"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"manufacturing"	"echo_VAN040073"	"active"	"POINT (-78.9103 37.5108)"	"861 FIBRE PLANT RD"	"RIVERVILLE"	"VAN040073"
"facility"	"LAKE MONTICELLO STP"	"public water supply"	"echo_VAN040074"	"active"	"POINT (-78.29935 37.91735)"	"3086 SOUTH BOSTON RD"	"PALMYRA"	"VAN040074"
"facility"	"LYNCHBURG REGIONAL WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN040075"	"active"	"POINT (-79.113797 37.395561)"	"2301 CONCORD TPKE"	"LYNCHBURG"	"VAN040075"
"facility"	"MOORES CREEK ADVANCED WATER RESOURCE RECOVERY FAC"	"unknown"	"echo_VAN040076"	"active"	"POINT (-78.460485 38.017507)"	"695 MOORES CREEK LANE"	"CHARLOTTESVILLE"	"VAN040076"
"facility"	"DOC POWHATAN CORRECTIONAL CENTER"	"commercial"	"echo_VAN040077"	"active"	"POINT (-77.83314 37.63801)"	"3200 WOODS WAY"	"STATE FARM"	"VAN040077"
"facility"	"THE SUSTAINABILITY PARK LLC"	"unknown"	"echo_VAN040078"	"active"	"POINT (-77.31651 37.35376)"	"13101 N ENON CHURCH RD"	"CHESTER"	"VAN040078"
"facility"	"E I DU PONT DE NEMOURS AND COMPANY - SPRUANCE PLT"	"industrial"	"echo_VAN040079"	"active"	"POINT (-77.43415 37.45093)"	"5401 JEFFERSON DAVIS HWY"	"RICHMOND"	"VAN040079"
"facility"	"CHESTERFIELD COUNTY - AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN040080"	"active"	"POINT (-77.504951 37.378179)"	"DEPT OF PUBLIC UTILITIES"	"CHESTERFIELD"	"VAN040080"
"facility"	"HENRICO COUNTY WATER RECLAMATION FACILITY"	"industrial"	"echo_VAN040081"	"active"	"POINT (-77.32345 37.41572)"	"9101 WRVA RD"	"RICHMOND"	"VAN040081"
"facility"	"ADVANSIX RESINS & CHEMICALS LLC"	"unknown"	"echo_VAN040082"	"active"	"POINT (-77.275759 37.299074)"	"905 E RANDOLPH RD"	"HOPEWELL"	"VAN040082"
"facility"	"HOPEWELL WATER RENEWAL"	"unknown"	"echo_VAN040083"	"active"	"POINT (-77.26249 37.29322)"	"231 HUMMEL ROSS RD"	"HOPEWELL"	"VAN040083"
"facility"	"PHILIP MORRIS USA INCORPORATED - PARK 500"	"unknown"	"echo_VAN040084"	"active"	"POINT (-77.27738 37.3404)"	"4100 BERMUDA HUNDRED RD"	"CHESTER"	"VAN040084"
"facility"	"RICHMOND WWTP"	"wwtp"	"echo_VAN040085"	"active"	"POINT (-77.422183 37.522046)"	"1400 BRANDER ST"	"RICHMOND"	"VAN040085"
"facility"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	"fossilpower"	"echo_VAN040086"	"active"	"POINT (-77.3779 37.3821)"	"500 COXENDALE RD"	"CHESTER"	"VAN040086"
"facility"	"SOUTH CENTRAL WASTEWATER AUTHORITY WWTF"	"wwtp"	"echo_VAN040087"	"active"	"POINT (-77.39709 37.23754)"	"900 MAGAZINE RD"	"PETERSBURG"	"VAN040087"
"facility"	"TYSON FARMS INCORPORATED - GLEN ALLEN"	"unknown"	"echo_VAN040089"	"active"	"POINT (-77.5525 37.697222)"	"13264 MOUNTAIN RD"	"GLEN ALLEN"	"VAN040089"
"facility"	"HRSD - JAMES RIVER - AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN040090"	"active"	"POINT (-76.189009 36.895692)"	"1434 AIR RAIL AVE"	"VIRGINIA BEACH"	"VAN040090"
"facility"	"FARMVILLE ADVANCED WWTP"	"wwtp"	"echo_VAN040097"	"active"	"POINT (-78.437 37.3247)"	"P.O. DRAWER 368"	"FARMVILLE"	"VAN040097"
"facility"	"CREWE WWTP"	"wwtp"	"echo_VAN040100"	"active"	"POINT (-78.12415 37.17562)"	"125 E CAROLINE AVE"	"CREWE"	"VAN040100"
"facility"	"WINTERGREEN STONEY CREEK STP"	"public water supply"	"echo_VAN040103"	"inactive"	"POINT (-78.862478 37.898979)"	"1098 STONEY CREEK EAST"	"WINTERGREEN"	"VAN040103"
"facility"	"DILLWYN WWTP"	"wwtp"	"echo_VAN040104"	"active"	"POINT (-78.461388 37.534444)"	"PO BOX 249"	"DILLWYN"	"VAN040104"
"facility"	"AMELIA CH SAN DIST - AGGREGATE NUTRIENT DISCHARGE"	"unknown"	"echo_VAN040105"	"inactive"	"POINT (-77.933833 37.337722)"	"ROUTE 627 AT SMACKS CREEK"	"AMELIA"	"VAN040105"
"facility"	"PALMYRA AREA WWTP"	"wwtp"	"echo_VAN040106"	"inactive"	"POINT (-78.26964 37.85481)"	"12964 JAMES MADISON HWY"	"PALMYRA"	"VAN040106"
"facility"	"DOC - AUGUSTA CORRECTIONAL CENTER"	"commercial"	"echo_VAN040118"	"active"	"POINT (-79.36742 38.05839)"	"1821 ESTALINE VALLEY ROAD"	"CRAIGSVILLE"	"VAN040118"
"facility"	"CENTRAL WWTP"	"wwtp"	"echo_VAN040126"	"inactive"	"POINT (-78.27297 37.825588)"	"3717 CENTRAL PLAINS ROAD"	"PALMYRA"	"VAN040126"
"facility"	"SUFFOLK CITY - G ROBERT HOUSE JR WTP"	"unknown"	"echo_VAN040127"	"active"	"POINT (-76.572 36.86369)"	"100 BOB HOUSE PKWY"	"SUFFOLK"	"VAN040127"
"facility"	"DEER PARK STP"	"public water supply"	"echo_VAN040132"	"inactive"	"POINT (-78.165457 38.148931)"	"RTE 250 0.25 MI FROM INTERSECTION RTES 250 AND 15"	"ZION CROSSROADS"	"VAN040132"
"facility"	"FINCASTLE TOWN - REGIONAL SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VAN040140"	"inactive"	"POINT (-79.879444 37.516667)"	"RT 220 N"	"FINCASTLE"	"VAN040140"
"facility"	"KESWICK STP"	"public water supply"	"echo_VAN040141"	"inactive"	"POINT (-78.36611 38.01577)"	"701 CLUB DR"	"KESWICK"	"VAN040141"
"facility"	"EHEART SUBDIVISION STP"	"public water supply"	"echo_VAN040143"	"inactive"	"POINT (-78.355 38.191667)"	"STATE ROUTES 670 & 607"	"ORANGE"	"VAN040143"
"facility"	"OILVILLE WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN040145"	"inactive"	"POINT (-77.780278 37.707778)"	"OILVILLE RD"	"OILVILLE"	"VAN040145"
"facility"	"MANAKIN FARMS WATEWATER TREATMENT PLANT (WWTP)"	"wwtp"	"echo_VAN040173"	"active"	"POINT (-77.728611 37.608333)"	"HERMITAGE RD"	"MANAKIN"	"VAN040173"
"facility"	"CAPE CHARLES TOWN - WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VAN050001"	"active"	"POINT (-76.0157 37.2628)"	"1270 BAYSHORE RD"	"CAPE CHARLES"	"VAN050001"
"facility"	"ONANCOCK TOWN - WASTE WATER TREATMENT PLANT"	"wwtp"	"echo_VAN050002"	"active"	"POINT (-75.747799 37.717132)"	"23656 NORTH ST"	"ONANCOCK"	"VAN050002"
"facility"	"RIVERSIDE SHORE MEMORIAL HOSPITAL"	"commercial"	"echo_VAN050003"	"active"	"POINT (-75.863752 37.47444)"	"9507 HOSPITAL AVE"	"NASSAWADOX"	"VAN050003"
"facility"	"TANGIER TOWN"	"unknown"	"echo_VAN050004"	"active"	"POINT (-76.009722 37.827778)"	"7448 WASTEWATER TREATMENT PLANT RD"	"ACCOMAC"	"VAN050004"
"facility"	"TYSON FARMS INC - TEMPERANCEVILLE"	"unknown"	"echo_VAN050005"	"active"	"POINT (-75.555278 37.885)"	"11224 LANKFORD HWY"	"TEMPERANCEVILLE"	"VAN050005"
"facility"	"CITY OF SUFFOLK - MS4"	"public water supply"	"echo_VAR040029"	"inactive"	"POINT (-76.5892 36.72964)"	"442 WEST WASHINGTON STREET"	"SUFFOLK"	"VAR040029"
"facility"	"JOINT BASE LANGLEY EUSTIS (JBLE)"	"unknown"	"echo_VAR040035"	"inactive"	"POINT (-76.602274 37.121274)"	"1407 WASHINGTON BOULEVARD"	"FORT EUSTIS"	"VAR040035"
"facility"	"CITY OF ALEXANDRIA"	"unknown"	"echo_VAR040057"	"inactive"	"POINT (-77.08071 38.80547)"	"2900 BUSINESS CENTER DRIVE"	"ALEXANDRIA"	"VAR040057"
"facility"	"STAFFORD COUNTY PUBLIC SCHOOLS"	"commercial"	"echo_VAR040071"	"inactive"	"POINT (-77.47103 38.36571)"	"25 WYATT LANE"	"FREDERICKSBURG"	"VAR040071"
"facility"	"MS4-HARRISONBURG, VIRGINIA"	"public water supply"	"echo_VAR040075"	"inactive"	"POINT (-78.86947 38.44603)"	"345 SOUTH MAIN STREEET"	"HARRISONBURG"	"VAR040075"
"facility"	"PRINCE WILLIAM COUNTY SCHOOL DIVISION"	"commercial"	"echo_VAR040100"	"inactive"	"POINT (-77.43694 38.62878)"	"14800 JOPLIN ROAD"	"MANASSAS"	"VAR040100"
"facility"	"FAIRFAX COUNTY PUBLIC SCHOOLS"	"commercial"	"echo_VAR040104"	"inactive"	"POINT (-77.22439 38.86894)"	"8115 GATEHOUSE ROAD, SUITE 5400"	"FALLS CHURCH"	"VAR040104"
"facility"	"FREDERICK COUNTY PUBLIC SCHOOLS"	"commercial"	"echo_VAR040113"	"inactive"	"POINT (-78.18631 39.1911)"	"1415 AMHERST STREET"	"WINCHESTER"	"VAR040113"
"facility"	"NORFOLK NAVAL STATION-MS4"	"public water supply"	"echo_VAR040114"	"inactive"	"POINT (-76.31861 36.93793)"	"9079 HAMPTON BLVD"	"NORFOLK"	"VAR040114"
"facility"	"VAUGHANS FURNITURE CO."	"unknown"	"echo_VAR050014"	"inactive"	"POINT (-80.929865 36.65991)"	"P.O. BOX 1489"	"GALAX"	"VAR050014"
"facility"	"PERMATILE CONCRETE, COPR."	"industrial"	"echo_VAR050046"	"inactive"	"POINT (-82.134449 36.61102)"	"100 BEACON RD"	"BRISTOL"	"VAR050046"
"facility"	"ESTES EXPRESS LINES"	"unknown"	"echo_VAR050123"	"inactive"	"POINT (-80.950793 36.937046)"	"HIGHWAY 11"	"DRAPER"	"VAR050123"
"facility"	"GOOCHS RECYCLING"	"unknown"	"echo_VAR050140"	"inactive"	"POINT (-80.71814 37.11955)"	"4901 BLACK HOLLOW ROAD"	"DUBLIN"	"VAR050140"
"facility"	"LYNCHBURG REGIONAL AIRPORT"	"commercial"	"echo_VAR050168"	"inactive"	"POINT (-79.189783 37.3427)"	"4308 WARDS ROAD"	"LYNCHBURG"	"VAR050168"
"facility"	"GEM CITY IRON&METAL RECYCLING"	"unknown"	"echo_VAR050202"	"inactive"	"POINT (-80.768567 37.060064)"	"P.O. BOX 1230"	"PULASKI"	"VAR050202"
"facility"	"SHREDDED PRODUCTS CO"	"industrial"	"echo_VAR050214"	"inactive"	"POINT (-79.729167 37.382222)"	"P.O. BOX 159"	"MONTVALE"	"VAR050214"
"facility"	"GLAD MANUFACTURING"	"manufacturing"	"echo_VAR050222"	"inactive"	"POINT (-79.03431 37.59184)"	"317 ZANE SNEAD DRIVE"	"AMHERST"	"VAR050222"
"facility"	"TAYLOR-RAMSEY CORP."	"unknown"	"echo_VAR050256"	"inactive"	"POINT (-78.668194 37.522251)"	"UNKNOWN"	"LYNCHBURG"	"VAR050256"
"facility"	"OLD DOMINION AUTO SALVAGE"	"unknown"	"echo_VAR050275"	"inactive"	"POINT (-79.89931 37.29667)"	"2948 ORANGE AVE N.E."	"ROANOKE"	"VAR050275"
"facility"	"MARVIN V. TEMPLETON & SONS"	"unknown"	"echo_VAR050452"	"inactive"	"POINT (-79.160354 37.380903)"	"LAWYERS ROAD"	"LYNCHBURG"	"VAR050452"
"facility"	"SOUTHERN STATES COOPERATIVE"	"commercial"	"echo_VAR050462"	"inactive"	"POINT (-79.908892 37.27913)"	"1003 WALNUT AVE"	"VINTON"	"VAR050462"
"facility"	"STAUTON METAL RECYCLERS"	"unknown"	"echo_VAR050504"	"inactive"	"POINT (-79.07906 38.14362)"	"511 BRIDGE ST."	"STAUNTON"	"VAR050504"
"facility"	"WAYTEC ELECTRONIC"	"unknown"	"echo_VAR050511"	"inactive"	"POINT (-79.21977 37.38089)"	"1104 MCCONVILLE RD"	"LYNCHBURG"	"VAR050511"
"facility"	"WEYERHOUSER"	"unknown"	"echo_VAR050513"	"inactive"	"POINT (-79.16081 37.37857)"	"UNKNOWN"	"LYNCHBURG"	"VAR050513"
"facility"	"R.R. CONNELLEY PRINTING CO."	"unknown"	"echo_VAR050527"	"inactive"	"POINT (-79.169362 37.378333)"	"4201 MURRAY PLACE"	"LYNCHBURG"	"VAR050527"
"facility"	"ANDERSON LUMBER, INC"	"industrial"	"echo_VAR050577"	"inactive"	"POINT (-77.98876 37.334)"	"8700 OTTERBURN RD"	"AMELIA"	"VAR050577"
"facility"	"BUFFALO SHOOK CO."	"unknown"	"echo_VAR050581"	"inactive"	"POINT (-78.396236 37.304463)"	"402 APPOMATTOX ST"	"FARMVILLE"	"VAR050581"
"facility"	"MEAD WESTVACO CORP"	"unknown"	"echo_VAR050604"	"inactive"	"POINT (-78.859355 37.568732)"	"RT 2, BOX A 158"	"GLADSTONE"	"VAR050604"
"facility"	"HUBER ENGINEERED WOODS, LLC"	"unknown"	"echo_VAR050607"	"inactive"	"POINT (-78.9202 36.8328)"	"1000 CHANEY LANE"	"CRYSTAL HILL"	"VAR050607"
"facility"	"TXI CHAPPARRAL STEEL"	"unknown"	"echo_VAR050619"	"inactive"	"POINT (-77.447487 37.179254)"	"25801 HOFHEIMER WAY"	"PETERSBURG"	"VAR050619"
"facility"	"PALLET ONE OF VA, LLC"	"unknown"	"echo_VAR050628"	"inactive"	"POINT (-78.465079 36.80964)"	"820 BOYD STREET"	"CHASE CITY"	"VAR050628"
"facility"	"BUFFALO WOOD PRODUCTS"	"industrial"	"echo_VAR050640"	"inactive"	"POINT (-78.45935 37.513013)"	"P.O. BOX 486, RT 15 N"	"DILLWYN"	"VAR050640"
"facility"	"TXI CHAPARRAL STEEL"	"unknown"	"echo_VAR050655"	"inactive"	"POINT (-77.447487 37.179254)"	"25801 HOFHEIMER WAY"	"PETERSBURG"	"VAR050655"
"facility"	"TINDALL"	"unknown"	"echo_VAR050682"	"inactive"	"POINT (-77.5233 37.1985)"	"5400 OLGERS ROAD"	"PETERSBURG"	"VAR050682"
"facility"	"PIERCE JOHNSON LUMBER CO"	"industrial"	"echo_VAR050685"	"inactive"	"POINT (-78.45935 37.513013)"	"P.O. BOX 273"	"DILLWYN"	"VAR050685"
"facility"	"NORFOLK SOUTHERN CORP"	"unknown"	"echo_VAR050686"	"inactive"	"POINT (-77.34259 37.19271)"	"999 WAGNER ROAD"	"PETERSBURG"	"VAR050686"
"facility"	"ARBOR TECH FOREST PRODUCTS"	"industrial"	"echo_VAR050690"	"inactive"	"POINT (-77.943305 37.070866)"	"500 DEARING AVE"	"BLACKSTONE"	"VAR050690"
"facility"	"ENERGY SOLUTIONS"	"unknown"	"echo_VAR050691"	"inactive"	"POINT (-77.983023 37.362975)"	"UNKNOWN"	"AMELIA"	"VAR050691"
