"MP_hydroid","Hydrocode","Source Type","MP Name","Facility_hydroid","Facility","Use Type","Year","Water Use MGY","Water Use (MGD)","Latitude","Longitude","FIPS Code","Locality","OWS Planner" 
"439625","well_#5","Well","Well #5","398698","Last Hurrah Farm","agriculture","2021","0.3379","0.00","37.976466670000","-75.527875000000","51001","","rgreen"
"439627","well_#6","Well","Well #6","398698","Last Hurrah Farm","agriculture","2021","0.1677","0.00","37.976252780000","-75.526900000000","51001","","rgreen"
"439629","well_#7","Well","Well #7","398698","Last Hurrah Farm","agriculture","2021","0.013","0.00","37.975741670000","-75.528308330000","51001","","rgreen"
"439631","","Well","Well #8","398698","Last Hurrah Farm","agriculture","2021","1.0642","0.00","37.975472222222","-75.527305555556","51001","","rgreen"
"439633","well_#9","Well","Well #9","398698","Last Hurrah Farm","agriculture","2021","1.1471","0.00","37.975080560000","-75.528563890000","51001","","rgreen"
"439635","well_#10","Well","Well #10","398698","Last Hurrah Farm","agriculture","2021","0.4591","0.00","37.974855560000","-75.527530560000","51001","","rgreen"
"439637","well_#11","Well","Well #11","398698","Last Hurrah Farm","agriculture","2021","0.2961","0.00","37.974633330000","-75.528755560000","51001","","rgreen"
"439639","well_#12","Well","Well #12","398698","Last Hurrah Farm","agriculture","2021","0.9773","0.00","37.974397220000","-75.527708330000","51001","","rgreen"
"439641","","Well","Well #5","393295","Ish Farm","agriculture","2021","0.5588","0.00","37.921094000000","-75.541555000000","51001","","rgreen"
"439643","well_#1","Well","Well #1","414952","Bui Farm (aka Fulushou)","agriculture","2021","4.1148","0.01","37.907185000000","-75.551162000000","51001","","rgreen"
"439645","","Well","Well #6","393295","Ish Farm","agriculture","2021","0.6467","0.00","37.920993000000","-75.541616000000","51001","","rgreen"
"439647","well_#2","Well","Well #2","414952","Bui Farm (aka Fulushou)","agriculture","2021","0","0.00","37.906604000000","-75.551483000000","51001","","rgreen"
"439649","","Well","Well #7","393295","Ish Farm","agriculture","2021","0.5676","0.00","37.920875000000","-75.541674027778","51001","","rgreen"
"439651","well_#3","Well","Well #3","414952","Bui Farm (aka Fulushou)","agriculture","2021","0.14692","0.00","37.905570556000","-75.551482778000","51001","","rgreen"
"439653","well_#4","Well","Well #4","414952","Bui Farm (aka Fulushou)","agriculture","2021","0","0.00","37.905865833000","-75.551808611000","51001","","rgreen"
"439655","well_#5","Well","Well #5","414952","Bui Farm (aka Fulushou)","agriculture","2021","0.55355","0.00","37.905678333000","-75.552800833000","51001","","rgreen"
"439657","","Well","Well #8","393295","Ish Farm","agriculture","2021","0.609","0.00","37.920667000000","-75.541781000000","51001","","rgreen"
"439663","well_#1","Well","Well #1 (&WQ)","415085","Brittany Farm","agriculture","2021","0.5018","0.00","37.655526000000","-75.693250000000","51001","","rgreen"
"439665","well_#2","Well","Well #2","415085","Brittany Farm","agriculture","2021","0.482","0.00","37.655225000000","-75.692927000000","51001","","rgreen"
"439667","well_#3","Well","Well #3","415085","Brittany Farm","agriculture","2021","0.4947","0.00","37.654995000000","-75.693858000000","51001","","rgreen"
"439669","well_#4","Well","Well #4","415085","Brittany Farm","agriculture","2021","0.4563","0.00","37.654668000000","-75.693440000000","51001","","rgreen"
"439671","well_#5","Well","Well #5","415085","Brittany Farm","agriculture","2021","0.478","0.00","37.654137000000","-75.694448000000","51001","","rgreen"
"439673","well_#6","Well","Well #6","415085","Brittany Farm","agriculture","2021","0.492","0.00","37.654137000000","-75.694082000000","51001","","rgreen"
"439716","","Well","Well #1","414882","Elite Farm","agriculture","2021","0","0.00","37.940750000000","-75.616444444444","51001","","rgreen"
"439718","","Well","Well #2","414882","Elite Farm","agriculture","2021","0","0.00","37.940861111111","-75.616722222222","51001","","rgreen"
"439720","","Well","Well #3","414882","Elite Farm","agriculture","2021","0","0.00","37.941388888889","-75.615055555556","51001","","rgreen"
"439723","well_#1","Well","Well #1","439722","Trader Farms-E.T. Trader, T&H, and Jan Trader Farms","agriculture","2021","0.398213","0.00","37.968941000000","-75.578052000000","51001","","rgreen"
"439729","","Well","Well #2","439722","Trader Farms-E.T. Trader, T&H, and Jan Trader Farms","agriculture","2021","0","0.00","37.968823000000","-75.578351000000","51001","","rgreen"
"439731","","Well","Well #3","439722","Trader Farms-E.T. Trader, T&H, and Jan Trader Farms","agriculture","2021","0","0.00","37.968372000000","-75.578677000000","51001","","rgreen"
"439733","","Well","Well #4","439722","Trader Farms-E.T. Trader, T&H, and Jan Trader Farms","agriculture","2021","0","0.00","37.987387300000","-75.573947000000","51001","","rgreen"
"439735","well_#5","Well","Well #5","439722","Trader Farms-E.T. Trader, T&H, and Jan Trader Farms","agriculture","2021","0","0.00","37.973175000000","-75.573300000000","51001","","rgreen"
"439737","","Well","Well #6","439722","Trader Farms-E.T. Trader, T&H, and Jan Trader Farms","agriculture","2021","0","0.00","37.972119000000","-75.574305000000","51001","","rgreen"
"439799","well_#1_-_100-01390","Well","Well #1 - 100-01390","410176","Miller Time Farm","agriculture","2021","0.4752","0.00","37.782196370000","-75.611922120000","51001","","rgreen"
"439803","well_#2_-_100-01391","Well","Well #2 - 100-01391","410176","Miller Time Farm","agriculture","2021","0.5055","0.00","37.782306300000","-75.611823470000","51001","","rgreen"
"439805","well_#3_-_100-01392","Well","Well #3 - 100-01392","410176","Miller Time Farm","agriculture","2021","0.4846","0.00","37.782418320000","-75.611727280000","51001","","rgreen"
"439807","well_#4_-_100-01393","Well","Well #4 - 100-01393","410176","Miller Time Farm","agriculture","2021","0.4555","0.00","37.782534080000","-75.611634950000","51001","","rgreen"
"439809","well_#5_-_100-01394","Well","Well #5 - 100-01394","410176","Miller Time Farm","agriculture","2021","0.5314","0.00","37.781903680000","-75.612174420000","51001","","rgreen"
"439815","well_#6_-_100-01395","Well","Well #6 - 100-01395","410176","Miller Time Farm","agriculture","2021","0.4863","0.00","37.781781250000","-75.612274230000","51001","","rgreen"
"439817","well_#7_-_100-01396","Well","Well #7 - 100-01396","410176","Miller Time Farm","agriculture","2021","0.529","0.00","37.781672550000","-75.612366320000","51001","","rgreen"
"439819","well_#8_-_100-01397","Well","Well #8 - 100-01397","410176","Miller Time Farm","agriculture","2021","0.4988","0.00","37.781544830000","-75.612478200000","51001","","rgreen"
"439829","","Well","Well #1","398669","Bismillah Farm","agriculture","2021","0.124141","0.00","37.985880000000","-75.522850000000","51001","","rgreen"
"439831","","Well","Well #2","398669","Bismillah Farm","agriculture","2021","0.221676","0.00","37.986230000000","-75.523280000000","51001","","rgreen"
"439833","","Well","Well #3","398669","Bismillah Farm","agriculture","2021","0.107448","0.00","37.987167000000","-75.523551000000","51001","","rgreen"
"439835","","Well","Well #4","398669","Bismillah Farm","agriculture","2021","0.001738","0.00","37.986940000000","-75.521260000000","51001","","rgreen"
"439837","","Well","Well #5","398669","Bismillah Farm","agriculture","2021","0.14463","0.00","37.988080000000","-75.521260000000","51001","","rgreen"
"439848","","Well","Well #1","414879","Excel Farm","agriculture","2021","0","0.00","37.923750000000","-75.622594444444","51001","","rgreen"
"439850","","Well","Well #2","414879","Excel Farm","agriculture","2021","0","0.00","37.924427777778","-75.622347222222","51001","","rgreen"
"439852","well#6","Well","Well#6","398669","Bismillah Farm","agriculture","2021","0.10315","0.00","37.988020000000","-75.521520000000","51001","","rgreen"
"439854","","Well","Well #7","398669","Bismillah Farm","agriculture","2021","0.15067","0.00","37.987530000000","-75.521410000000","51001","","rgreen"
"439856","","Well","Well #8","398669","Bismillah Farm","agriculture","2021","0.06963","0.00","37.988560000000","-75.521070000000","51001","","rgreen"
"439858","","Well","Well #1","398681","Mason Farm","agriculture","2021","0.5086","0.00","37.618166666667","-75.737638888889","51001","","rgreen"
"439860","","Well","Well#9","398669","Bismillah Farm","agriculture","2021","0.14407","0.00","37.989450000000","-75.521490000000","51001","","rgreen"
"439862","","Well","Well #10","398669","Bismillah Farm","agriculture","2021","0.08136","0.00","37.989330000000","-75.521250000000","51001","","rgreen"
"439868","","Well","Well #2","398681","Mason Farm","agriculture","2021","0.4968","0.00","37.618166666667","-75.737444444444","51001","","rgreen"
"439874","well_#3","Well","Well #3","398681","Mason Farm","agriculture","2021","0.5452","0.00","37.618777777778","-75.737194440000","51001","","rgreen"
"439876","","Well","Well #4","398681","Mason Farm","agriculture","2021","0.5615","0.00","37.618805555556","-75.736805555556","51001","","rgreen"
"439878","","Well","Well #5","398681","Mason Farm","agriculture","2021","0.5515","0.00","37.619361111111","-75.736805555556","51001","","rgreen"
"439880","","Well","Well #6","398681","Mason Farm","agriculture","2021","0.4993","0.00","37.619388888889","-75.736555555556","51001","","rgreen"
"439882","","Well","Well #1","415112","Thomas Farm","agriculture","2021","1.14407","0.00","37.898015000000","-75.505165000000","51001","","rgreen"
"439884","","Well","Well #2","415112","Thomas Farm","agriculture","2021","0.11629","0.00","37.898371000000","-75.504789000000","51001","","rgreen"
"439886","","Well","Well #3","415112","Thomas Farm","agriculture","2021","0.21934","0.00","37.897585000000","-75.505555000000","51001","","rgreen"
"439898","","Well","Well #1","398693","Chicken Bacon Ranch (former K&D Farm)","agriculture","2021","0.98848","0.00","37.900306000000","-75.539035000000","51001","","rgreen"
"439900","","Well","Well #2","398693","Chicken Bacon Ranch (former K&D Farm)","agriculture","2021","0","0.00","37.900320000000","-75.538230000000","51001","","rgreen"
"439902","","Well","Well #3","398693","Chicken Bacon Ranch (former K&D Farm)","agriculture","2021","0.54296","0.00","37.900300000000","-75.537880000000","51001","","rgreen"
"439905","well_#1","Well","Well #1","439904","Wisharts Point Farm","agriculture","2021","0.21733","0.00","37.886909000000","-75.503015000000","51001","","rgreen"
"439907","","Well","Well #2","439904","Wisharts Point Farm","agriculture","2021","0.43509","0.00","37.887279000000","-75.503656000000","51001","","rgreen"
"439909","","Well","Well #3","439904","Wisharts Point Farm","agriculture","2021","0.31608","0.00","37.887601000000","-75.504180000000","51001","","rgreen"
"439911","well_#1","Well","Well #1","410326","Blessing Farm LLC","agriculture","2021","0.0127","0.00","37.867175000000","-75.578031000000","51001","","rgreen"
"439913","well_#2","Well","Well #2","410326","Blessing Farm LLC","agriculture","2021","0.0111","0.00","37.867261000000","-75.577889000000","51001","","rgreen"
"440030","well_#1","Well","Well #1","414964","Davis Wharf Farm","agriculture","2021","0.311398","0.00","37.565281000000","-75.875831000000","51001","","rgreen"
"440040","well_#2","Well","Well #2","414964","Davis Wharf Farm","agriculture","2021","0.358815","0.00","37.566320000000","-75.876822000000","51001","","rgreen"
"440051","","Well","Well 3","414964","Davis Wharf Farm","agriculture","2021","0.293856","0.00","37.567161111111","-75.876988888889","51001","","rgreen"
"440053","","Well","Well 4","414964","Davis Wharf Farm","agriculture","2021","0.3339","0.00","37.567172222222","-75.876813888889","51001","","rgreen"
"440148","","Well","Well #1","440147","Giuse Farm","agriculture","2021","1.0869","0.00","37.622772222222","-75.790900000000","51001","","rgreen"
"440150","","Well","Well #2","440147","Giuse Farm","agriculture","2021","0.6063","0.00","37.622500000000","-75.791058333333","51001","","rgreen"
"440153","","Well","Well #3","440147","Giuse Farm","agriculture","2021","0.2499","0.00","37.623055555556","-75.790833333333","51001","","rgreen"
"440155","","Well","Well #4","440147","Giuse Farm","agriculture","2021","0.8071","0.00","37.623072222222","-75.790933333333","51001","","rgreen"
"440157","","Well","Well #5","440147","Giuse Farm","agriculture","2021","1.4297","0.00","37.623152777778","-75.791080555556","51001","","rgreen"
"440159","","Well","Well #6","440147","Giuse Farm","agriculture","2021","0.1416","0.00","37.623186111111","-75.790966666667","51001","","rgreen"
"440161","","Well","Well #7","440147","Giuse Farm","agriculture","2021","1.4651","0.00","37.625697222222","-75.792400000000","51001","","rgreen"
"440163","","Well","Well #8","440147","Giuse Farm","agriculture","2021","1.2852","0.00","37.625772222222","-75.792025000000","51001","","rgreen"
"440165","","Well","Well #9","440147","Giuse Farm","agriculture","2021","0.0004","0.00","37.622494444444","-75.790900000000","51001","","rgreen"
"440167","","Well","Well #10","440147","Giuse Farm","agriculture","2021","0.3494","0.00","37.625202777778","-75.791763888889","51001","","rgreen"
"440169","","Well","Well #11","440147","Giuse Farm","agriculture","2021","0.8751","0.00","37.625136111111","-75.792122222222","51001","","rgreen"
"440171","","Well","Well #12","440147","Giuse Farm","agriculture","2021","0.0381","0.00","37.624363888889","-75.792108333333","51001","","rgreen"
"440173","","Well","Well #1","415481","Tai Dat Farm","agriculture","2021","1.33","0.00","37.848800000000","-75.578480555556","51001","","rgreen"
"440175","","Well","Well #2","415481","Tai Dat Farm","agriculture","2021","0.696","0.00","37.849111111111","-75.578419444444","51001","","rgreen"
"440177","well_#3","Well","Well #3","415481","Tai Dat Farm","agriculture","2021","0.067","0.00","37.849919440000","-75.581330555556","51001","","rgreen"
"440179","","Well","Well #4","415481","Tai Dat Farm","agriculture","2021","0.631","0.00","37.849619444444","-75.581519444444","51001","","rgreen"
"440181","","Well","Well #5","415481","Tai Dat Farm","agriculture","2021","1.184","0.00","37.849330555556","-75.580719444444","51001","","rgreen"
"440183","","Well","Well #6","415481","Tai Dat Farm","agriculture","2021","0.102","0.00","37.849719444444","-75.580950000000","51001","","rgreen"
"440185","","Well","Well #7","415481","Tai Dat Farm","agriculture","2021","0.255","0.00","37.849500000000","-75.578800000000","51001","","rgreen"
