"hydrocode","name","bundle","ftype","wkt_geom"
"VAU001788","REEDY CREEK-RYAN HOMES (NVR)","facility","wwtp","POINT (38.013175 -77.98066)"
"VAU001789","THE SHOPPES AT WESTCHESTER","facility","wwtp","POINT (37.529787 -77.643307)"
"VAU001790","THE RIDGE AT HUNTON PARK","facility","wwtp","POINT (37.68307 -77.52906)"
"VAU001791","SPRING CREEK-RYAN HOMES (NVR)","facility","wwtp","POINT (38.013175 -77.98066)"
"VAU001792","WESTCHESTER COMMONS AT WALKINS","facility","wwtp","POINT (37.529787 -77.643307)"
"VAU001793","WOODLAND OF CHARLOTTESVILLE","facility","wwtp","POINT (38.02773 -78.470886)"
"VAU001794","ROCKETT'S LANDING","facility","wwtp","POINT (37.50843 -77.41304)"
"VAU001795","WEST BROAD VILLAGE","facility","wwtp","POINT (37.640909 -77.607459)"
"VAU001796","WHITE OAK VILLAGE","facility","wwtp","POINT (37.53449 -77.36359)"
"VAU001797","LIBERTY VILLAGE","facility","wwtp","POINT (37.342704 -79.17707)"
"VAU001798","VULCAN MATERIALS CO","facility","wwtp","POINT (38.804326 -77.210785)"
"VAU001805","US ARMY CORPS OF ENGINEERS","facility","wwtp","POINT (36.89241 -76.37338)"
"VAU001811","PUNJAB FARM","facility","wwtp","POINT (37.96283 -75.594051)"
"VAU001812","TAPESTRY PLACE APARTMENTS","facility","wwtp","POINT (36.76727 -76.242481)"
"VAU001813","CHRISTOPHER NEWPORT UNIVERSITY","facility","wwtp","POINT (37.074493 -76.494026)"
"VAU001814","MONTICELLO LAKESIDE AT TOWN","facility","wwtp","POINT (37.058418 -76.405388)"
"VAU001815","TYSINGER MOTORS MERCEDES AND","facility","wwtp","POINT (37.09633 -76.35671)"
"VAU001816","CEDARS OF LEBANON SEVENTH-DAY","facility","wwtp","POINT (36.689455 -76.201676)"
"VAU001817","EAST BEACH IMPROVEMENTS PHASE","facility","wwtp","POINT (36.907718 -76.219476)"
"VAU001818","NRHA LAMBERTS POINT 26TH ST","facility","wwtp","POINT (36.887748 -76.300565)"
"VAU001819","EASTERN VA MEDICAL SCHOOL","facility","wwtp","POINT (36.86061 -76.29997)"
"VAU001820","LAKES OF JOLLIFF","facility","wwtp","POINT (36.814078 -76.418172)"
"VAU001821","EQUESTRAIN ESTATES NORTH","facility","wwtp","POINT (36.71384 -76.32423)"
"VAU001822","JOLLIFF LANDING","facility","wwtp","POINT (37.51607 -77.400881)"
"VAU001823","CITY OF HAMPTON","facility","wwtp","POINT (37.03299 -76.34634)"
"VAU001824","VA I-495 HOT LANES PROJECT","facility","wwtp","POINT (38.79987 -77.2063)"
"VAU001831","EAST GATE","facility","wwtp","POINT (38.91286 -77.49804)"
"VAU001832","EVERGREEN VILLAGE SECTIONS","facility","wwtp","POINT (39.004435 -77.308674)"
"VAU001839","METRO WEST (PLUTE/CENTEX)","facility","wwtp","POINT (38.849879 -77.282577)"
"VAU001840","MOSAIC-MERRIFIELD TOWN CENTER","facility","wwtp","POINT (38.87389 -77.22986)"
"VAU001841","ALBEMARLE COUNTY SERVICE AUTHO","facility","wwtp","POINT (38.031155 -78.453305)"
"VAU001842","CITY OF CHARLOTTESVILLE","facility","wwtp","POINT (38.0296 -78.47772)"
"VAU001850","SPOTSYLVANIA COUNTY","facility","wwtp","POINT (38.20451 -77.59247)"
"VAU001851","GEORGE MASON UNIVERSITY-MS4","facility","wwtp","POINT (38.83503 -77.31124)"
"VAU001852","CITY OF LYNCHBURG","facility","wwtp","POINT (37.41395 -79.14278)"
"VAU001857","US ARMY - FORT BELVOIR","facility","wwtp","POINT (38.703037 -77.150418)"
"VAU001858","AUGUSTA LUMBER - NORTH GARDEN","facility","wwtp","POINT (37.94174 -78.636308)"
"VAU001859","MARTIN MARIETTA - RED HILL QUARRY","facility","wwtp","POINT (37.95782 -78.5999)"
"VAU001860","S L WILLIAMSON & CO - RED HILL","facility","wwtp","POINT (37.963711 -78.611839)"
"VAU001866","FBI ACADEMY","facility","wwtp","POINT (38.50882 -77.30852)"
"VAU320064","VALLEY PROTEINS, INC","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU410182","GILBERT SOUTHERN CORP","facility","wwtp","POINT (37.86903 -78.38319)"
"VAU431041","CENTEX HOMES (AVONDALE GLEN)","facility","wwtp","POINT (38.86973 -77.32672)"
"VAU520021","LARRY MOORE","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU520323","NELSON AUTO SALVAGE","facility","wwtp","POINT (36.766247 -79.921852)"
"VAU540027","LINDSAY HARDWOODS, INC.","facility","wwtp","POINT (37.317839 -78.460864)"
"VAU540050","SMUIFIT-STONE, INC.","facility","wwtp","POINT (37.06679 -78.47001)"
"VAU550080","VA AVIATION ASSOCIATES LLC","facility","wwtp","POINT (37.522251 -78.668194)"
"WV0021687","BEECH FORK MINE","facility","wwtp","POINT (37.245805 -81.284753)"
"WV0045144","ROCK NARROWS NO. 12 MINE","facility","wwtp","POINT (37.245805 -81.284753)"
"WV0049751","HIOPE #7 MINE","facility","wwtp","POINT (39.096937 -80.188076)"
"WV0050521","ITMANN NO. 1 MINE","facility","wwtp","POINT (37.206161 -81.994964)"
"WV0053121","ITMANN PREPARATION PLANT","facility","wwtp","POINT (37.206161 -81.994964)"
"WV0090972","BIG FOUR SURFACE MINE NO. 2","facility","wwtp","POINT (37.245805 -81.284753)"
"WV0091014","PREP PLANT & REFUSE AREA","facility","wwtp","POINT (39.096937 -80.188076)"
"WV0096725","SOUTH FORK #2 DEEP MINE","facility","wwtp","POINT (36.95919 -82.47096)"
"WV0097527","DEEP MINE & LOADOUT","facility","wwtp","POINT (37.245805 -81.284753)"
"WV1005642","SHAWNEE-PAGETON HAULROAD","facility","wwtp","POINT (37.22695 -81.52012)"
"WV1005651","ECKMAN RAMP HAULROAD","facility","wwtp","POINT (37.22695 -81.52012)"
"WV1005685","HIOPE NO.7 MINE","facility","wwtp","POINT (37.208369 -81.655928)"
"WV1006045","CIRCLE S MINE, MINE NO. 1 AND JACOBS FORK LOAD-OUT","facility","wwtp","POINT (37.245805 -81.284753)"
"WV1006126","SEMINOLE MINE","facility","wwtp","POINT (37.245805 -81.284753)"
"WV1006584","TURKEY CREEK REFUSE AREA 1 & 2","facility","wwtp","POINT (37.246294 -81.266087)"
"WV1008579","TURKEY GAP COMPLAEX","facility","wwtp","POINT (37.206161 -81.994964)"
"WV1008781","ROADFORK LOADOUT","facility","wwtp","POINT (37.22695 -81.52012)"
"WV1008919","DOUBLETAKE NO. 1 MINE","facility","wwtp","POINT (37.245805 -81.284753)"
"WV1008978","BUCKEYE NO. 1 & BUCKEYE NO. 2","facility","wwtp","POINT (37.222092 -82.035335)"
"WV1011821","SQUIRE JIM NO. 1 MINE","facility","wwtp","POINT (37.222092 -82.035335)"
"WV1011928","SAN-WEST NO. 4 MINE","facility","wwtp","POINT (37.245805 -81.284753)"
"WV1011995","GARY NO 6 REFUSE, GARY NO. 6 LOAD-OUT AND STOCKPILE, REAM REFUSE FACILITY","facility","wwtp","POINT (37.245805 -81.284753)"
"WV1015702","MT-13 SURFACE MINE","facility","wwtp","POINT (37.206161 -81.994964)"
"WV1015711","MT-34 SURFACE MINE","facility","wwtp","POINT (37.222092 -82.035335)"
"WV1016113","VANSANT MINE NO. 2","facility","wwtp","POINT (37.290668 -81.834233)"
"WV1016164","HAULROAD NO. 1","facility","wwtp","POINT (37.246294 -81.266087)"
"WV1016270","XMV MINE NO. 32","facility","wwtp","POINT (37.305057 -81.212553)"
"WV1016296","VANSANT MINE NO. 3","facility","wwtp","POINT (37.286168 -81.830133)"
"WV1016326","NO. 8 DEEP MINE","facility","wwtp","POINT (37.245805 -81.284753)"
"WV1018558","NAVARO SURFACE MINE NO.2","facility","wwtp","POINT (37.305057 -81.212553)"
"WV1018574","FREEMAN BRANCH #2","facility","wwtp","POINT (37.270867 -81.383119)"
"WV1018639","NEWHALL SURFACE MINE","facility","wwtp","POINT (37.245805 -81.284753)"
"WV1018795","ECKMAN NO. 2 MINE","facility","wwtp","POINT (37.270867 -81.383119)"
"WV1020609","BOONE NORTH NO. 1 SURFACE MINE","facility","wwtp","POINT (37.040439 -82.599387)"
"WV1021222","SQUIRE JIM NO. 2 AND SQUIRE JIM NO. 3","facility","wwtp","POINT (37.206161 -81.994964)"
"WV1021303","VANSANT #5A","facility","wwtp","POINT (37.286168 -81.830133)"
"WV1021516","MINE NO. 11","facility","wwtp","POINT (37.246294 -81.266087)"
"WV1021559","SEWELL MINE","facility","wwtp","POINT (37.246294 -81.266087)"
"WV1023292","NORTH MOUNTAIN QUARRY","facility","wwtp","POINT (39.185225 -78.153408)"
"WV1023837","SQUIRE JIM NO. 4 MINE","facility","wwtp","POINT (37.206161 -81.994964)"
"WV1023969","UPPER SHANNOB BRANCH MINE NO. 1","facility","wwtp","POINT (37.246294 -81.266087)"
"WV1024221","AUGER HOLLOW REFUSE DISPOSAL","facility","wwtp","POINT (37.246294 -81.266087)"
"WV1024281","HARVEST TIME MINE NO. 6","facility","wwtp","POINT (37.206161 -81.994964)"
"WV1026852","SURFACE MINE # 3","facility","wwtp","POINT (37.245419 -81.265595)"
"WV1027581","SEWELL ""R"" MINE","facility","wwtp","POINT (37.246294 -81.266087)"
"WVG415507","FRANK SALAS","facility","wwtp","POINT (39.32731 -78.35457)"
"WVSG20102","C & J GASFIELD SERVICES INC.","facility","wwtp","POINT (37.17283 -82.46692)"
"WVSG20113","POWELL'S PLUMBING INC.","facility","wwtp","POINT (39.1558 -78.16276)"
"WVSG20134","JOHNNY BLUE INC","facility","wwtp","POINT (39.2175 -78.14933)"
