"OutfallID"	"Year"	"VPDES.Facility.ID"	"VPDES.Name"	"Fac.Lat"	"Fac.Long"	"Outfall_Type"	"Outfall.Long"	"Outfall.Lat"	"Measured_Effluent"	"Discharges_MGD"	"Date"	"County"	"Permit_Type"	"Waterbody"	"Use.Type"	"Fuel_Type"	"Gen_Cap_MW"	"Mon_Reported"
"14969"	"VA0090948001"	2016	"VA0090948"	"RAPIDAN WWTP"	38.24172	-78.38568	"EXO"	-78.3402777775458	38.2799999998994	0.109	0.109	2016-06-01	"Greene"	"NPDES Individual Permit"	"Rapidan River"	"Municipal"	NA	NA	12
"14970"	"VA0090981001"	2015	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2015-12-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	3
"14971"	"VA0090981001"	2015	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2015-11-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	3
"14972"	"VA0090981001"	2015	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2015-10-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	3
"14973"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-04-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14974"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-11-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14975"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-07-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14976"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-05-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14977"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-12-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14978"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-06-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14979"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-09-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14980"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-02-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14981"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-03-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14982"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-08-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14983"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-01-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14984"	"VA0090981001"	2016	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	36.973381	-77.40994	"EXO"	-77.4036111106668	36.9680555554535	0	0	2016-10-01	"Sussex"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"14985"	"VA0091006001"	2015	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0	0	2015-12-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	3
"14986"	"VA0091006001"	2015	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2015-10-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	3
"14987"	"VA0091006001"	2015	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2015-11-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	3
"14988"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0	0	2016-12-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14989"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2016-10-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14990"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2016-01-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14991"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2016-02-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14992"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2016-11-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14993"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2016-09-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14994"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2016-06-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14995"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0	0	2016-08-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14996"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2016-05-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14997"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2016-04-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14998"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2016-07-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"14999"	"VA0091006001"	2016	"VA0091006"	"KINGS DOMINION"	37.84029	-77.45006	"EXO"	-77.4286111109378	37.8369444442723	0.001	0.001	2016-03-01	"Hanover"	"NPDES Individual Permit"	"North Anna River"	"Commercial"	NA	NA	12
"15000"	"VA0091014001"	2015	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0018	0.0018	2015-10-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	3
"15001"	"VA0091014001"	2015	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0019	0.0019	2015-11-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	3
"15002"	"VA0091014001"	2015	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0015	0.0015	2015-12-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	3
"15003"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.002	0.002	2016-12-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15004"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0037	0.0037	2016-03-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15005"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.003	0.003	2016-10-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15006"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.002	0.002	2016-01-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15007"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0033	0.0033	2016-06-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15008"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0036	0.0036	2016-08-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15009"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0029	0.0029	2016-04-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15010"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0046	0.0046	2016-05-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15011"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0038	0.0038	2016-07-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15012"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0029	0.0029	2016-09-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15013"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.0021	0.0021	2016-11-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15014"	"VA0091014001"	2016	"VA0091014"	"RECREATIONAL ADVENTURES CAMPGROUNDS LLC"	38.16322	-77.47709	"EXO"	-77.4765149996638	38.1612919996844	0.003	0.003	2016-02-01	"Spotsylvania"	"NPDES Individual Permit"	""	"Municipal"	NA	NA	12
"15015"	"VA0091065001"	2015	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.044	0.044	2015-10-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	3
"15016"	"VA0091065001"	2015	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.039	0.039	2015-11-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	3
"15017"	"VA0091065001"	2015	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.042	0.042	2015-12-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	3
"15018"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.041	0.041	2016-01-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15019"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.041	0.041	2016-02-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15020"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.043	0.043	2016-03-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15021"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.042	0.042	2016-04-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15022"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.044	0.044	2016-05-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15023"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.042	0.042	2016-06-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15024"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.043	0.043	2016-07-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15025"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.044	0.044	2016-08-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15026"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.039	0.039	2016-09-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15027"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.049	0.049	2016-10-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15028"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.039	0.039	2016-11-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15029"	"VA0091065001"	2016	"VA0091065"	"CRYSTAL SPRING WTP"	37.25015	-79.94416	"EXO"	-79.94416	37.25015	0.04	0.04	2016-12-01	"Roanoke (city)"	"NPDES Individual Permit"	"Roanoke River"	"Municipal"	NA	NA	12
"15030"	"VA0091111001"	2015	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.613256	0.613256	2015-10-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	3
"15031"	"VA0091111001"	2015	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.495084	0.495084	2015-11-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	3
"15032"	"VA0091111001"	2015	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.444527	0.444527	2015-12-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	3
"15033"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.480122	0.480122	2016-11-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15034"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.705762	0.705762	2016-09-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15035"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.469329	0.469329	2016-01-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15036"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.697942	0.697942	2016-08-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15037"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.705576	0.705576	2016-07-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15038"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.450145	0.450145	2016-12-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15039"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.446859	0.446859	2016-04-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15040"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.451123	0.451123	2016-05-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15041"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.45352	0.45352	2016-02-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15042"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.610081	0.610081	2016-10-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15043"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.619263	0.619263	2016-06-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15044"	"VA0091111001"	2016	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	37.24954	-76.77015	"EXO"	-76.7883888884669	37.2230555552344	0.459685	0.459685	2016-03-01	"James City"	"NPDES Individual Permit"	"Powhatan Creek"	"Municipal"	NA	NA	12
"15045"	"VA0091146001"	2015	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0172	0.0172	2015-12-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	3
"15046"	"VA0091146001"	2015	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.018	0.018	2015-10-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	3
"15047"	"VA0091146001"	2015	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0196	0.0196	2015-11-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	3
"15048"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0174	0.0174	2016-06-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15049"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0179	0.0179	2016-04-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15050"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0188	0.0188	2016-02-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15051"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.02	0.02	2016-05-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15052"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.017	0.017	2016-08-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15053"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0166	0.0166	2016-11-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15054"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0187	0.0187	2016-07-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15055"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.017	0.017	2016-10-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15056"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0183	0.0183	2016-03-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15057"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0161	0.0161	2016-09-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15058"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0146	0.0146	2016-01-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15059"	"VA0091146001"	2016	"VA0091146"	"PALMYRA AREA WWTP"	37.85481	-78.26964	"EXO"	-78.264444444678	37.8538888888387	0.0164	0.0164	2016-12-01	"Fluvanna"	"NPDES Individual Permit"	"Rivanna River"	"Municipal"	NA	NA	12
"15060"	"VA0091154001"	2015	"VA0091154"	"CAMP HOLLY SPRINGS"	37.44515	-77.30072	"EXO"	-77.2995539997561	37.4451710001025	0.007	0.007	2015-11-01	""	"NPDES Individual Permit"	""	"Commercial"	NA	NA	3
"15061"	"VA0091154001"	2015	"VA0091154"	"CAMP HOLLY SPRINGS"	37.44515	-77.30072	"EXO"	-77.2995539997561	37.4451710001025	0.007	0.007	2015-10-01	""	"NPDES Individual Permit"	""	"Commercial"	NA	NA	3
"15062"	"VA0091154001"	2015	"VA0091154"	"CAMP HOLLY SPRINGS"	37.44515	-77.30072	"EXO"	-77.2995539997561	37.4451710001025	0.007	0.007	2015-12-01	""	"NPDES Individual Permit"	""	"Commercial"	NA	NA	3
"15063"	"VA0091154001"	2016	"VA0091154"	"CAMP HOLLY SPRINGS"	37.44515	-77.30072	"EXO"	-77.2995539997561	37.4451710001025	0.007	0.007	2016-12-01	""	"NPDES Individual Permit"	""	"Commercial"	NA	NA	12
"15064"	"VA0091154001"	2016	"VA0091154"	"CAMP HOLLY SPRINGS"	37.44515	-77.30072	"EXO"	-77.2995539997561	37.4451710001025	0.007	0.007	2016-06-01	""	"NPDES Individual Permit"	""	"Commercial"	NA	NA	12
"15065"	"VA0091154001"	2016	"VA0091154"	"CAMP HOLLY SPRINGS"	37.44515	-77.30072	"EXO"	-77.2995539997561	37.4451710001025	0.007	0.007	2016-01-01	""	"NPDES Individual Permit"	""	"Commercial"	NA	NA	12
"15066"	"VA0091154001"	2016	"VA0091154"	"CAMP HOLLY SPRINGS"	37.44515	-77.30072	"EXO"	-77.2995539997561	37.4451710001025	0.007	0.007	2016-07-01	""	"NPDES Individual Permit"	""	"Commercial"	NA	NA	12
"15067"	"VA0091154001"	2016	"VA0091154"	"CAMP HOLLY SPRINGS"	37.44515	-77.30072	"EXO"	-77.2995539997561	37.4451710001025	0.007	0.007	2016-05-01	""	"NPDES Individual Permit"	""	"Commercial"	NA	NA	12
